model,num_qubits,workload_id,hdh_file,cut_cost,heuristic_time,k,cap,success
Circuit,882,5,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_882q_w5.pkl,253,0.502748966217041,4,330,True
Circuit,892,1,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_892q_w1.pkl,610,1.0003678798675537,4,334,True
Circuit,892,2,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_892q_w2.pkl,802,2.8460381031036377,4,334,True
Circuit,892,3,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_892q_w3.pkl,1276,12.707234621047974,4,334,True
Circuit,892,4,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_892q_w4.pkl,1127,9.095257759094238,4,334,True
Circuit,892,5,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_892q_w5.pkl,129,0.8273980617523193,4,334,True
Circuit,902,1,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_902q_w1.pkl,537,1.9884037971496582,4,338,True
Circuit,902,2,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_902q_w2.pkl,1166,13.990430355072021,4,338,True
Circuit,902,3,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_902q_w3.pkl,1279,10.797287940979004,4,338,True
Circuit,902,4,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_902q_w4.pkl,942,3.9713821411132812,4,338,True
Circuit,902,5,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_902q_w5.pkl,872,2.9828388690948486,4,338,True
Circuit,912,1,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_912q_w1.pkl,501,3.4368391036987305,4,342,True
Circuit,912,2,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_912q_w2.pkl,1025,6.198669910430908,4,342,True
Circuit,912,3,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_912q_w3.pkl,315,0.511986255645752,4,342,True
Circuit,912,4,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_912q_w4.pkl,838,2.554755210876465,4,342,True
Circuit,912,5,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_912q_w5.pkl,154,0.6273877620697021,4,342,True
Circuit,922,1,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_922q_w1.pkl,1359,14.717066049575806,4,345,True
Circuit,922,2,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_922q_w2.pkl,940,4.9683310985565186,4,345,True
Circuit,922,3,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_922q_w3.pkl,893,4.888316869735718,4,345,True
Circuit,922,4,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_922q_w4.pkl,1357,23.103973865509033,4,345,True
Circuit,922,5,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_922q_w5.pkl,1336,19.765641927719116,4,345,True
Circuit,932,1,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_932q_w1.pkl,230,1.906466007232666,4,349,True
Circuit,932,2,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_932q_w2.pkl,820,8.417094945907593,4,349,True
Circuit,932,3,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_932q_w3.pkl,796,5.781289100646973,4,349,True
Circuit,932,4,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_932q_w4.pkl,922,4.855507135391235,4,349,True
Circuit,932,5,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_932q_w5.pkl,912,7.4454662799835205,4,349,True
Circuit,942,1,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_942q_w1.pkl,1033,12.334036827087402,4,353,True
Circuit,942,2,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_942q_w2.pkl,1106,8.325372219085693,4,353,True
Circuit,942,3,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_942q_w3.pkl,1348,14.516549110412598,4,353,True
Circuit,942,4,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_942q_w4.pkl,363,2.956979990005493,4,353,True
Circuit,942,5,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_942q_w5.pkl,1317,12.319645881652832,4,353,True
Circuit,952,1,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_952q_w1.pkl,1134,7.034235954284668,4,357,True
Circuit,952,2,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_952q_w2.pkl,169,0.8421218395233154,4,357,True
Circuit,952,3,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_952q_w3.pkl,279,1.4719018936157227,4,357,True
Circuit,952,4,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_952q_w4.pkl,577,0.42896485328674316,4,357,True
Circuit,952,5,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_952q_w5.pkl,424,0.7452077865600586,4,357,True
Circuit,962,1,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_962q_w1.pkl,1282,9.37788987159729,4,360,True
Circuit,962,2,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_962q_w2.pkl,958,3.768623113632202,4,360,True
Circuit,962,3,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_962q_w3.pkl,504,1.113340139389038,4,360,True
Circuit,962,4,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_962q_w4.pkl,561,1.6270430088043213,4,360,True
Circuit,962,5,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_962q_w5.pkl,839,5.373886823654175,4,360,True
Circuit,972,1,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_972q_w1.pkl,1231,7.293658971786499,4,364,True
Circuit,972,2,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_972q_w2.pkl,1228,7.304715633392334,4,364,True
Circuit,972,3,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_972q_w3.pkl,1116,5.884310007095337,4,364,True
Circuit,972,4,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_972q_w4.pkl,622,0.5252790451049805,4,364,True
Circuit,972,5,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_972q_w5.pkl,1188,6.730602979660034,4,364,True
Circuit,982,1,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_982q_w1.pkl,337,2.8595480918884277,4,368,True
Circuit,982,2,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_982q_w2.pkl,1284,9.8245849609375,4,368,True
Circuit,982,3,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_982q_w3.pkl,874,2.705993890762329,4,368,True
Circuit,982,4,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_982q_w4.pkl,1279,8.313988208770752,4,368,True
Circuit,982,5,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_982q_w5.pkl,390,0.5997641086578369,4,368,True
Circuit,992,1,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_992q_w1.pkl,195,0.9497659206390381,4,372,True
Circuit,992,2,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_992q_w2.pkl,1012,4.311136960983276,4,372,True
Circuit,992,3,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_992q_w3.pkl,815,1.7407841682434082,4,372,True
Circuit,992,4,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_992q_w4.pkl,859,1.9874539375305176,4,372,True
Circuit,992,5,/Users/mariagragera/Desktop/HDH/database/HDHs/Circuit/Random/circuit_992q_w5.pkl,415,0.7212958335876465,4,372,True
MBQC,2,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_2q_w1.pkl,0,5.698204040527344e-05,4,1,True
MBQC,2,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_2q_w2.pkl,1,6.413459777832031e-05,4,1,True
MBQC,2,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_2q_w3.pkl,3,6.699562072753906e-05,4,1,True
MBQC,2,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_2q_w4.pkl,3,3.790855407714844e-05,4,1,True
MBQC,2,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_2q_w5.pkl,0,6.29425048828125e-05,4,3,True
MBQC,12,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_12q_w1.pkl,0,0.00032901763916015625,4,13,True
MBQC,12,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_12q_w2.pkl,0,0.0007710456848144531,4,24,True
MBQC,12,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_12q_w3.pkl,0,0.0006022453308105469,4,21,True
MBQC,12,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_12q_w4.pkl,0,0.0007891654968261719,4,26,True
MBQC,12,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_12q_w5.pkl,0,0.0006721019744873047,4,21,True
MBQC,22,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_22q_w1.pkl,0,0.0015139579772949219,4,41,True
MBQC,22,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_22q_w2.pkl,2,0.0009708404541015625,4,25,True
MBQC,22,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_22q_w3.pkl,7,0.0026051998138427734,4,42,True
MBQC,22,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_22q_w4.pkl,0,0.0006678104400634766,4,25,True
MBQC,22,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_22q_w5.pkl,0,0.0006899833679199219,4,27,True
MBQC,32,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_32q_w1.pkl,0,0.0012030601501464844,4,43,True
MBQC,32,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_32q_w2.pkl,0,0.004002094268798828,4,64,True
MBQC,32,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_32q_w3.pkl,2,0.0011780261993408203,4,42,True
MBQC,32,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_32q_w4.pkl,0,0.002328157424926758,4,69,True
MBQC,32,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_32q_w5.pkl,0,0.008848905563354492,4,62,True
MBQC,42,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_42q_w1.pkl,0,0.010991096496582031,4,91,True
MBQC,42,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_42q_w2.pkl,0,0.006070852279663086,4,93,True
MBQC,42,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_42q_w3.pkl,0,0.0020470619201660156,4,66,True
MBQC,42,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_42q_w4.pkl,1,0.002810239791870117,4,68,True
MBQC,42,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_42q_w5.pkl,0,0.002949237823486328,4,88,True
MBQC,52,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_52q_w1.pkl,0,0.003591299057006836,4,100,True
MBQC,52,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_52q_w2.pkl,1,0.0019519329071044922,4,66,True
MBQC,52,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_52q_w3.pkl,5,0.0018930435180664062,4,64,True
MBQC,52,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_52q_w4.pkl,0,0.004002094268798828,4,115,True
MBQC,52,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_52q_w5.pkl,0,0.003968000411987305,4,114,True
MBQC,62,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_62q_w1.pkl,0,0.002931833267211914,4,91,True
MBQC,62,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_62q_w2.pkl,0,0.00823974609375,4,106,True
MBQC,62,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_62q_w3.pkl,0,0.0038499832153320312,4,109,True
MBQC,62,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_62q_w4.pkl,0,0.007386922836303711,4,123,True
MBQC,62,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_62q_w5.pkl,0,0.0026009082794189453,4,90,True
MBQC,72,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_72q_w1.pkl,0,0.0053021907806396484,4,129,True
MBQC,72,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_72q_w2.pkl,0,0.002518177032470703,4,81,True
MBQC,72,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_72q_w3.pkl,0,0.009617090225219727,4,138,True
MBQC,72,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_72q_w4.pkl,0,0.006503105163574219,4,139,True
MBQC,72,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_72q_w5.pkl,0,0.00877690315246582,4,160,True
MBQC,82,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_82q_w1.pkl,0,0.004858732223510742,4,142,True
MBQC,82,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_82q_w2.pkl,0,0.0042760372161865234,4,128,True
MBQC,82,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_82q_w3.pkl,0,0.01386117935180664,4,167,True
MBQC,82,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_82q_w4.pkl,0,0.03506302833557129,4,181,True
MBQC,82,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_82q_w5.pkl,0,0.004207134246826172,4,124,True
MBQC,92,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_92q_w1.pkl,0,0.0060138702392578125,4,117,True
MBQC,92,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_92q_w2.pkl,1,0.0038671493530273438,4,124,True
MBQC,92,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_92q_w3.pkl,3,0.003858327865600586,4,106,True
MBQC,92,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_92q_w4.pkl,0,0.009713172912597656,4,188,True
MBQC,92,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_92q_w5.pkl,0,0.004291057586669922,4,120,True
MBQC,102,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_102q_w1.pkl,2,0.005733966827392578,4,129,True
MBQC,102,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_102q_w2.pkl,0,0.006469011306762695,4,185,True
MBQC,102,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_102q_w3.pkl,0,0.009383201599121094,4,193,True
MBQC,102,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_102q_w4.pkl,0,0.014230966567993164,4,214,True
MBQC,102,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_102q_w5.pkl,0,0.0063419342041015625,4,175,True
MBQC,112,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_112q_w1.pkl,0,0.007033109664916992,4,173,True
MBQC,112,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_112q_w2.pkl,0,0.01269078254699707,4,195,True
MBQC,112,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_112q_w3.pkl,20,0.0279543399810791,4,165,True
MBQC,112,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_112q_w4.pkl,0,0.004850149154663086,4,141,True
MBQC,112,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_112q_w5.pkl,0,0.01566910743713379,4,237,True
MBQC,122,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_122q_w1.pkl,0,0.01613306999206543,4,269,True
MBQC,122,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_122q_w2.pkl,0,0.0065441131591796875,4,180,True
MBQC,122,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_122q_w3.pkl,0,0.010951995849609375,4,252,True
MBQC,122,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_122q_w4.pkl,0,0.01081705093383789,4,143,True
MBQC,122,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_122q_w5.pkl,0,0.015892982482910156,4,198,True
MBQC,132,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_132q_w1.pkl,3,0.014265060424804688,4,177,True
MBQC,132,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_132q_w2.pkl,0,0.014254093170166016,4,270,True
MBQC,132,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_132q_w3.pkl,0,0.009233951568603516,4,198,True
MBQC,132,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_132q_w4.pkl,4,0.007733821868896484,4,161,True
MBQC,132,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_132q_w5.pkl,2,0.00559687614440918,4,158,True
MBQC,142,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_142q_w1.pkl,0,0.013328790664672852,4,186,True
MBQC,142,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_142q_w2.pkl,0,0.006844997406005859,4,185,True
MBQC,142,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_142q_w3.pkl,0,0.010797977447509766,4,222,True
MBQC,142,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_142q_w4.pkl,4,0.00974583625793457,4,172,True
MBQC,142,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_142q_w5.pkl,31,0.024778127670288086,4,169,True
MBQC,152,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_152q_w1.pkl,0,0.01735210418701172,4,315,True
MBQC,152,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_152q_w2.pkl,0,0.008794307708740234,4,217,True
MBQC,152,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_152q_w3.pkl,0,0.011540889739990234,4,278,True
MBQC,152,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_152q_w4.pkl,0,0.008747100830078125,4,222,True
MBQC,152,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_152q_w5.pkl,0,0.016679048538208008,4,291,True
MBQC,162,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_162q_w1.pkl,0,0.011113166809082031,4,213,True
MBQC,162,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_162q_w2.pkl,0,0.01641702651977539,4,360,True
MBQC,162,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_162q_w3.pkl,0,0.019973278045654297,4,301,True
MBQC,162,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_162q_w4.pkl,1,0.015013933181762695,4,237,True
MBQC,162,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_162q_w5.pkl,0,0.008313894271850586,4,206,True
MBQC,172,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_172q_w1.pkl,0,0.020132064819335938,4,300,True
MBQC,172,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_172q_w2.pkl,0,0.014387845993041992,4,290,True
MBQC,172,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_172q_w3.pkl,0,0.01897406578063965,4,347,True
MBQC,172,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_172q_w4.pkl,0,0.009451866149902344,4,244,True
MBQC,172,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_172q_w5.pkl,0,0.024085044860839844,4,362,True
MBQC,182,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_182q_w1.pkl,0,0.03124403953552246,4,372,True
MBQC,182,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_182q_w2.pkl,3,0.011826276779174805,4,235,True
MBQC,182,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_182q_w3.pkl,0,0.018372297286987305,4,287,True
MBQC,182,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_182q_w4.pkl,1,0.012191057205200195,4,276,True
MBQC,182,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_182q_w5.pkl,0,0.016682147979736328,4,333,True
MBQC,192,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_192q_w1.pkl,0,0.022876262664794922,4,309,True
MBQC,192,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_192q_w2.pkl,0,0.01982426643371582,4,402,True
MBQC,192,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_192q_w3.pkl,0,0.021564960479736328,4,339,True
MBQC,192,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_192q_w4.pkl,0,0.018143892288208008,4,322,True
MBQC,192,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_192q_w5.pkl,0,0.020370960235595703,4,346,True
MBQC,202,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_202q_w1.pkl,0,0.0473790168762207,4,398,True
MBQC,202,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_202q_w2.pkl,0,0.02739119529724121,4,433,True
MBQC,202,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_202q_w3.pkl,0,0.024572372436523438,4,344,True
MBQC,202,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_202q_w4.pkl,0,0.01322174072265625,4,307,True
MBQC,202,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_202q_w5.pkl,0,0.02094125747680664,4,345,True
MBQC,212,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_212q_w1.pkl,0,0.011047124862670898,4,268,True
MBQC,212,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_212q_w2.pkl,0,0.0177459716796875,4,408,True
MBQC,212,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_212q_w3.pkl,0,0.011499881744384766,4,285,True
MBQC,212,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_212q_w4.pkl,0,0.016524076461791992,4,314,True
MBQC,212,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_212q_w5.pkl,0,0.03043508529663086,4,410,True
MBQC,222,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_222q_w1.pkl,0,0.02295398712158203,4,409,True
MBQC,222,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_222q_w2.pkl,0,0.02410602569580078,4,333,True
MBQC,222,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_222q_w3.pkl,4,0.016845226287841797,4,264,True
MBQC,222,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_222q_w4.pkl,3,0.011306047439575195,4,290,True
MBQC,222,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_222q_w5.pkl,0,0.01971292495727539,4,435,True
MBQC,232,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_232q_w1.pkl,0,0.021802902221679688,4,349,True
MBQC,232,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_232q_w2.pkl,1,0.01733088493347168,4,322,True
MBQC,232,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_232q_w3.pkl,1,0.0262448787689209,4,414,True
MBQC,232,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_232q_w4.pkl,0,0.03308916091918945,4,436,True
MBQC,232,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_232q_w5.pkl,0,0.019694805145263672,4,396,True
MBQC,242,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_242q_w1.pkl,0,0.024147987365722656,4,432,True
MBQC,242,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_242q_w2.pkl,0,0.019084930419921875,4,412,True
MBQC,242,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_242q_w3.pkl,1,0.016390085220336914,4,343,True
MBQC,242,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_242q_w4.pkl,0,0.025729894638061523,4,454,True
MBQC,242,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_242q_w5.pkl,0,0.02186274528503418,4,402,True
MBQC,252,1,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_252q_w1.pkl,0,0.018515825271606445,4,373,True
MBQC,252,2,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_252q_w2.pkl,0,0.02169513702392578,4,391,True
MBQC,252,3,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_252q_w3.pkl,0,0.03334307670593262,4,549,True
MBQC,252,4,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_252q_w4.pkl,0,0.02466416358947754,4,371,True
MBQC,252,5,/Users/mariagragera/Desktop/HDH/database/HDHs/MBQC/Random/mbqc_252q_w5.pkl,0,0.03092217445373535,4,418,True
