circuit,num_qubits,num_nodes,num_quantum_nodes,num_classical_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,partitions_checked,search_completed,optimal_qubit_counts,heuristic_qubit_counts,optimal_classical_counts,heuristic_classical_counts
wstate_indep_qiskit_3,3,35,32,3,28,3,1.2,2,21.0,30.0,1.4285714285714286,0.0005109310150146484,0.00030994415283203125,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
wstate_indep_qiskit_3,3,35,32,3,28,3,1.3,2,21.0,30.0,1.4285714285714286,0.0004410743713378906,0.0003037452697753906,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[3, 0, 0]","[2, 1, 0]"
qpeinexact_indep_qiskit_3,3,34,32,2,27,3,1.0,1,41.0,40.0,0.975609756097561,0.0002429485321044922,0.00025081634521484375,TIMED-QUBIT-LEVEL,27,True,"[1, 1, 1]","[1, 1, 1]","[2, 0, 0]","[1, 1, 0]"
qpeinexact_indep_qiskit_3,3,34,32,2,27,3,1.1,2,20.0,40.0,2.0,0.0004239082336425781,0.0002818107604980469,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[2, 0, 0]","[1, 1, 0]"
qpeinexact_indep_qiskit_3,3,34,32,2,27,3,1.2,2,20.0,40.0,2.0,0.0005018711090087891,0.0002899169921875,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[2, 0, 0]","[1, 1, 0]"
qpeinexact_indep_qiskit_3,3,34,32,2,27,3,1.3,2,20.0,40.0,2.0,0.00044083595275878906,0.00026702880859375,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 1]","[2, 0, 0]","[1, 1, 0]"
twolocalrandom_indep_qiskit_5,5,210,205,5,175,3,1.0,2,243.0,160.0,0.6584362139917695,0.007843971252441406,0.0040471553802490234,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
twolocalrandom_indep_qiskit_5,5,210,205,5,175,3,1.1,2,243.0,160.0,0.6584362139917695,0.00795292854309082,0.004370212554931641,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
twolocalrandom_indep_qiskit_5,5,210,205,5,175,3,1.2,2,243.0,160.0,0.6584362139917695,0.007753133773803711,0.004282236099243164,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
twolocalrandom_indep_qiskit_5,5,210,205,5,175,3,1.3,3,182.0,200.0,1.098901098901099,0.017233848571777344,0.003936052322387695,TIMED-QUBIT-LEVEL,243,True,"[3, 2, 0]","[3, 3, 3]","[5, 0, 0]","[3, 2, 0]"
qaoa_indep_qiskit_4,4,68,64,4,56,3,1.0,2,42.0,80.0,1.9047619047619047,0.001644134521484375,0.00067901611328125,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
qaoa_indep_qiskit_4,4,68,64,4,56,3,1.1,2,42.0,80.0,1.9047619047619047,0.001613616943359375,0.0006749629974365234,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
qaoa_indep_qiskit_4,4,68,64,4,56,3,1.2,2,42.0,80.0,1.9047619047619047,0.001653909683227539,0.0007119178771972656,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
qaoa_indep_qiskit_4,4,68,64,4,56,3,1.3,2,42.0,80.0,1.9047619047619047,0.0016477108001708984,0.0006582736968994141,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
qwalk-v-chain_indep_qiskit_3,3,109,106,3,88,3,1.0,1,122.0,120.0,0.9836065573770492,0.0005471706390380859,0.0014681816101074219,TIMED-QUBIT-LEVEL,27,True,"[1, 1, 1]","[1, 1, 1]","[3, 0, 0]","[1, 1, 1]"
qwalk-v-chain_indep_qiskit_3,3,109,106,3,88,3,1.1,2,61.0,130.0,2.1311475409836067,0.0011768341064453125,0.0016257762908935547,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
qwalk-v-chain_indep_qiskit_3,3,109,106,3,88,3,1.2,2,61.0,130.0,2.1311475409836067,0.0013301372528076172,0.001528024673461914,TIMED-QUBIT-LEVEL,27,True,"[2, 1, 0]","[2, 2, 2]","[3, 0, 0]","[2, 1, 0]"
