circuit,k,cut_cost,num_qubits,num_nodes,max_partition_size,min_partition_size,avg_partition_size
ae_indep_qiskit_48,4,36,7335,0,7263,24,1833.75
ae_indep_qiskit_48,8,42,7335,0,7251,12,916.875
ae_indep_qiskit_48,16,45,7335,0,7245,6,458.4375
random_indep_qiskit_40,2,320,13640,0,13246,394,6820.0
random_indep_qiskit_40,4,253,13640,0,12987,119,3410.0
random_indep_qiskit_40,8,250,13640,0,12932,32,1705.0
random_indep_qiskit_40,16,163,13640,0,12909,8,852.5
random_indep_qiskit_54,2,353,25131,0,24157,974,12565.5
random_indep_qiskit_54,4,522,25131,0,23909,179,6282.75
random_indep_qiskit_54,8,392,25131,0,23787,55,3141.375
random_indep_qiskit_54,16,300,25131,0,23747,16,1570.6875
realamprandom_indep_qiskit_109,2,162,106602,0,106493,109,53301.0
realamprandom_indep_qiskit_109,4,187,106602,0,106439,54,26650.5
realamprandom_indep_qiskit_109,8,196,106602,0,106412,27,13325.25
realamprandom_indep_qiskit_109,16,195,106602,0,106398,13,6662.625
su2random_indep_qiskit_89,2,132,71022,0,70933,89,35511.0
su2random_indep_qiskit_89,4,152,71022,0,70889,44,17755.5
su2random_indep_qiskit_89,8,159,71022,0,70867,22,8877.75
su2random_indep_qiskit_89,16,156,71022,0,70856,11,4438.875
realamprandom_indep_qiskit_33,2,48,9702,0,9669,33,4851.0
realamprandom_indep_qiskit_33,4,54,9702,0,9653,16,2425.5
realamprandom_indep_qiskit_33,8,54,9702,0,9645,8,1212.75
realamprandom_indep_qiskit_33,16,48,9702,0,9641,4,606.375
ae_indep_qiskit_74,2,37,17085,0,17011,74,8542.5
ae_indep_qiskit_74,4,126,17085,0,16974,37,4271.25
ae_indep_qiskit_74,8,131,17085,0,16956,18,2135.625
ae_indep_qiskit_74,16,127,17085,0,16947,9,1067.8125
qpeinexact_indep_qiskit_111,2,165,37402,0,37291,111,18701.0
qpeinexact_indep_qiskit_111,4,190,37402,0,37236,55,9350.5
qpeinexact_indep_qiskit_111,8,200,37402,0,37208,27,4675.25
qpeinexact_indep_qiskit_111,16,199,37402,0,37194,13,2337.625
realamprandom_indep_qiskit_121,2,180,131406,0,131285,121,65703.0
realamprandom_indep_qiskit_121,4,208,131406,0,131225,60,32851.5
realamprandom_indep_qiskit_121,8,219,131406,0,131195,30,16425.75
realamprandom_indep_qiskit_121,16,218,131406,0,131180,15,8212.875
qpeinexact_indep_qiskit_105,2,156,33490,0,33385,105,16745.0
qpeinexact_indep_qiskit_105,4,180,33490,0,33333,52,8372.5
qpeinexact_indep_qiskit_105,8,189,33490,0,33307,26,4186.25
qpeinexact_indep_qiskit_105,16,187,33490,0,33294,13,2093.125
random_indep_qiskit_68,2,610,40556,0,39865,691,20278.0
random_indep_qiskit_68,4,811,40556,0,39520,291,10139.0
random_indep_qiskit_68,8,663,40556,0,39322,94,5069.5
random_indep_qiskit_68,16,438,40556,0,39256,27,2534.75
dj_indep_qiskit_11,2,15,102,0,91,11,51.0
dj_indep_qiskit_11,4,15,102,0,86,5,25.5
dj_indep_qiskit_11,8,13,102,0,83,2,12.75
dj_indep_qiskit_11,16,12,102,0,43,0,6.375
ae_indep_qiskit_60,2,30,11331,0,11271,60,5665.5
ae_indep_qiskit_60,4,45,11331,0,11241,30,2832.75
ae_indep_qiskit_60,8,105,11331,0,11226,15,1416.375
ae_indep_qiskit_60,16,100,11331,0,11219,7,708.1875
realamprandom_indep_qiskit_27,2,39,6480,0,6453,27,3240.0
realamprandom_indep_qiskit_27,4,43,6480,0,6440,13,1620.0
realamprandom_indep_qiskit_27,8,43,6480,0,6433,6,810.0
realamprandom_indep_qiskit_27,16,36,6480,0,6430,3,405.0
su2random_indep_qiskit_76,2,38,51756,0,51680,76,25878.0
su2random_indep_qiskit_76,4,57,51756,0,51642,38,12939.0
su2random_indep_qiskit_76,8,135,51756,0,51623,19,6469.5
su2random_indep_qiskit_76,16,131,51756,0,51614,9,3234.75
random_indep_qiskit_83,2,791,60207,0,58975,1232,30103.5
random_indep_qiskit_83,4,920,60207,0,58387,554,15051.75
random_indep_qiskit_83,8,854,60207,0,58185,115,7525.875
random_indep_qiskit_83,16,681,60207,0,58109,39,3762.9375
qwalk-v-chain_indep_qiskit_11,2,19,1445,0,1417,28,722.5
qwalk-v-chain_indep_qiskit_11,4,16,1445,0,1400,3,361.25
qwalk-v-chain_indep_qiskit_11,8,17,1445,0,1399,1,180.625
qwalk-v-chain_indep_qiskit_11,16,18,1445,0,1398,0,90.3125
random_indep_qiskit_97,2,1096,81144,0,79492,1652,40572.0
random_indep_qiskit_97,4,1360,81144,0,78745,558,20286.0
random_indep_qiskit_97,8,1347,81144,0,78452,201,10143.0
random_indep_qiskit_97,16,878,81144,0,78300,50,5071.5
su2random_indep_qiskit_62,2,31,34410,0,34348,62,17205.0
su2random_indep_qiskit_62,4,105,34410,0,34317,31,8602.5
su2random_indep_qiskit_62,8,108,34410,0,34302,15,4301.25
su2random_indep_qiskit_62,16,104,34410,0,34294,7,2150.625
ae_indep_qiskit_116,2,58,41403,0,41287,116,20701.5
ae_indep_qiskit_116,4,87,41403,0,41229,58,10350.75
ae_indep_qiskit_116,8,210,41403,0,41200,29,5175.375
ae_indep_qiskit_116,16,209,41403,0,41186,14,2587.6875
qnn_indep_qiskit_4,2,2,198,0,194,4,99.0
qnn_indep_qiskit_4,4,3,198,0,192,2,49.5
qnn_indep_qiskit_4,8,3,198,0,192,0,24.75
qnn_indep_qiskit_4,16,3,198,0,192,0,12.375
ae_indep_qiskit_102,2,51,32121,0,32019,102,16060.5
ae_indep_qiskit_102,4,175,32121,0,31968,51,8030.25
ae_indep_qiskit_102,8,183,32121,0,31943,25,4015.125
ae_indep_qiskit_102,16,182,32121,0,31930,12,2007.5625
twolocalrandom_indep_qiskit_118,2,59,124962,0,124844,118,62481.0
twolocalrandom_indep_qiskit_118,4,203,124962,0,124785,59,31240.5
twolocalrandom_indep_qiskit_118,8,213,124962,0,124756,29,15620.25
twolocalrandom_indep_qiskit_118,16,213,124962,0,124741,14,7810.125
portfoliovqe_indep_qiskit_4,2,2,132,0,128,4,66.0
portfoliovqe_indep_qiskit_4,4,3,132,0,126,2,33.0
portfoliovqe_indep_qiskit_4,8,3,132,0,126,0,16.5
portfoliovqe_indep_qiskit_4,16,3,132,0,126,0,8.25
twolocalrandom_indep_qiskit_12,2,6,1260,0,1248,12,630.0
twolocalrandom_indep_qiskit_12,4,9,1260,0,1242,6,315.0
twolocalrandom_indep_qiskit_12,8,15,1260,0,1239,3,157.5
twolocalrandom_indep_qiskit_12,16,11,1260,0,1238,0,78.75
qpeexact_indep_qiskit_66,2,33,13324,0,13258,66,6662.0
qpeexact_indep_qiskit_66,4,112,13324,0,13225,33,3331.0
qpeexact_indep_qiskit_66,8,116,13324,0,13209,16,1665.5
qpeexact_indep_qiskit_66,16,112,13324,0,13201,8,832.75
twolocalrandom_indep_qiskit_124,2,62,138012,0,137888,124,69006.0
twolocalrandom_indep_qiskit_124,4,93,138012,0,137826,62,34503.0
twolocalrandom_indep_qiskit_124,8,225,138012,0,137795,31,17251.5
twolocalrandom_indep_qiskit_124,16,224,138012,0,137780,15,8625.75
random_indep_qiskit_3,2,3,60,0,41,19,30.0
random_indep_qiskit_3,4,3,60,0,40,0,15.0
random_indep_qiskit_3,8,3,60,0,40,0,7.5
random_indep_qiskit_3,16,3,60,0,40,0,3.75
qpeexact_indep_qiskit_72,2,36,15832,0,15760,72,7916.0
qpeexact_indep_qiskit_72,4,54,15832,0,15724,36,3958.0
qpeexact_indep_qiskit_72,8,63,15832,0,15706,18,1979.0
qpeexact_indep_qiskit_72,16,124,15832,0,15697,9,989.5
twolocalrandom_indep_qiskit_130,2,65,151710,0,151580,130,75855.0
twolocalrandom_indep_qiskit_130,4,224,151710,0,151515,65,37927.5
twolocalrandom_indep_qiskit_130,8,236,151710,0,151483,32,18963.75
twolocalrandom_indep_qiskit_130,16,236,151710,0,151467,16,9481.875
qpeexact_indep_qiskit_99,2,147,29794,0,29695,99,14897.0
qpeexact_indep_qiskit_99,4,169,29794,0,29646,49,7448.5
qpeexact_indep_qiskit_99,8,178,29794,0,29621,24,3724.25
qpeexact_indep_qiskit_99,16,176,29794,0,29609,12,1862.125
wstate_indep_qiskit_108,2,85,1715,0,1546,169,857.5
wstate_indep_qiskit_108,4,118,1715,0,1466,80,428.75
wstate_indep_qiskit_108,8,202,1715,0,1427,34,214.375
wstate_indep_qiskit_108,16,200,1715,0,1414,13,107.1875
qpeexact_indep_qiskit_7,2,9,158,0,151,7,79.0
qpeexact_indep_qiskit_7,4,8,158,0,148,3,39.5
qpeexact_indep_qiskit_7,8,6,158,0,146,0,19.75
qpeexact_indep_qiskit_7,16,6,158,0,146,0,9.875
wstate_indep_qiskit_120,2,159,1907,0,1642,265,953.5
wstate_indep_qiskit_120,4,220,1907,0,1514,128,476.75
wstate_indep_qiskit_120,8,239,1907,0,1450,64,238.375
wstate_indep_qiskit_120,16,281,1907,0,1419,19,119.1875
qft_indep_qiskit_79,2,4673,18957,0,11267,7690,9478.5
qft_indep_qiskit_79,4,7796,18957,0,7614,3650,4739.25
qft_indep_qiskit_79,8,8703,18957,0,5796,1808,2369.625
qft_indep_qiskit_79,16,7845,18957,0,4926,565,1184.8125
qftentangled_indep_qiskit_94,2,7034,27349,0,15557,11792,13674.5
qftentangled_indep_qiskit_94,4,11669,27349,0,10164,5390,6837.25
qftentangled_indep_qiskit_94,8,13207,27349,0,7476,2678,3418.625
qftentangled_indep_qiskit_94,16,12358,27349,0,6176,916,1709.3125
qftentangled_indep_qiskit_80,2,4870,19915,0,11532,8383,9957.5
qftentangled_indep_qiskit_80,4,8146,19915,0,7773,3756,4978.75
qftentangled_indep_qiskit_80,8,9030,19915,0,5903,1861,2489.375
qftentangled_indep_qiskit_80,16,8139,19915,0,5006,586,1244.6875
qft_indep_qiskit_45,2,1187,6207,0,4042,2165,3103.5
qft_indep_qiskit_45,4,1900,6207,0,3083,956,1551.75
qft_indep_qiskit_45,8,1891,6207,0,2613,461,775.875
qft_indep_qiskit_45,16,1409,6207,0,2403,83,387.9375
qftentangled_indep_qiskit_127,2,876,49522,0,46451,3071,24761.0
qftentangled_indep_qiskit_127,4,1283,49522,0,45852,596,12380.5
qftentangled_indep_qiskit_127,8,1197,49522,0,45561,281,6190.25
qftentangled_indep_qiskit_127,16,892,49522,0,45438,38,3095.125
qft_indep_qiskit_51,2,1635,7953,0,5065,2888,3976.5
qft_indep_qiskit_51,4,2636,7953,0,3757,1305,1988.25
qft_indep_qiskit_51,8,2670,7953,0,3112,636,994.125
qft_indep_qiskit_51,16,2208,7953,0,2817,136,497.0625
ghz_indep_qiskit_59,2,121,467,0,264,203,233.5
ghz_indep_qiskit_59,4,223,467,0,164,100,116.75
ghz_indep_qiskit_59,8,254,467,0,114,50,58.375
ghz_indep_qiskit_59,16,224,467,0,89,18,29.1875
qftentangled_indep_qiskit_57,2,2221,10252,0,6196,4056,5126.0
qftentangled_indep_qiskit_57,4,3586,10252,0,4484,1709,2563.0
qftentangled_indep_qiskit_57,8,3766,10252,0,3637,838,1281.5
qftentangled_indep_qiskit_57,16,3036,10252,0,3244,203,640.75
grover-v-chain_indep_qiskit_4,2,5,198,0,167,31,99.0
grover-v-chain_indep_qiskit_4,4,6,198,0,162,2,49.5
grover-v-chain_indep_qiskit_4,8,6,198,0,162,0,24.75
grover-v-chain_indep_qiskit_4,16,6,198,0,162,0,12.375
qnn_indep_qiskit_123,2,183,196548,0,196425,123,98274.0
qnn_indep_qiskit_123,4,211,196548,0,196364,61,49137.0
qnn_indep_qiskit_123,8,223,196548,0,196333,30,24568.5
qnn_indep_qiskit_123,16,222,196548,0,196318,15,12284.25
dj_indep_qiskit_109,2,162,1082,0,973,109,541.0
dj_indep_qiskit_109,4,187,1082,0,919,54,270.5
dj_indep_qiskit_109,8,196,1082,0,892,27,135.25
dj_indep_qiskit_109,16,321,1082,0,655,24,67.625
qftentangled_indep_qiskit_43,2,1100,5926,0,3725,2201,2963.0
qftentangled_indep_qiskit_43,4,1673,5926,0,2871,851,1481.5
qftentangled_indep_qiskit_43,8,1615,5926,0,2453,409,740.75
qftentangled_indep_qiskit_43,16,1183,5926,0,2268,68,370.375
graphstate_indep_qiskit_108,2,220,972,0,504,468,486.0
graphstate_indep_qiskit_108,4,417,972,0,273,223,243.0
graphstate_indep_qiskit_108,8,625,972,0,155,105,121.5
graphstate_indep_qiskit_108,16,526,972,0,105,43,60.75
ghz_indep_qiskit_65,2,137,515,0,288,227,257.5
ghz_indep_qiskit_65,4,251,515,0,176,112,128.75
ghz_indep_qiskit_65,8,289,515,0,120,56,64.375
ghz_indep_qiskit_65,16,259,515,0,92,21,32.1875
qft_indep_qiskit_86,2,5721,22446,0,13185,9261,11223.0
qft_indep_qiskit_86,4,9479,22446,0,8762,4420,5611.5
qft_indep_qiskit_86,8,10659,22446,0,6559,2193,2805.75
qft_indep_qiskit_86,16,9988,22446,0,5499,718,1402.875
dj_indep_qiskit_121,2,180,1202,0,1081,121,601.0
dj_indep_qiskit_121,4,208,1202,0,1021,60,300.5
dj_indep_qiskit_121,8,219,1202,0,991,30,150.25
dj_indep_qiskit_121,16,291,1202,0,722,21,75.125
qaoa_indep_qiskit_9,2,20,153,0,117,36,76.5
qaoa_indep_qiskit_9,4,18,153,0,106,4,38.25
qaoa_indep_qiskit_9,8,14,153,0,104,2,19.125
qaoa_indep_qiskit_9,16,13,153,0,103,0,9.5625
graphstate_indep_qiskit_120,2,236,1080,0,558,522,540.0
graphstate_indep_qiskit_120,4,398,1080,0,297,261,270.0
graphstate_indep_qiskit_120,8,476,1080,0,167,123,135.0
graphstate_indep_qiskit_120,16,569,1080,0,103,52,67.5
qft_indep_qiskit_92,2,6648,25668,0,14946,10722,12834.0
qft_indep_qiskit_92,4,11233,25668,0,9804,5139,6417.0
qft_indep_qiskit_92,8,12422,25668,0,7242,2553,3208.5
qft_indep_qiskit_92,16,11637,25668,0,6005,864,1604.25
ghz_indep_qiskit_71,2,155,563,0,312,251,281.5
ghz_indep_qiskit_71,4,280,563,0,188,124,140.75
ghz_indep_qiskit_71,8,325,563,0,126,62,70.375
ghz_indep_qiskit_71,16,295,563,0,95,24,35.1875
wstate_indep_qiskit_79,2,514,1251,0,684,567,625.5
wstate_indep_qiskit_79,4,659,1251,0,405,279,312.75
wstate_indep_qiskit_79,8,814,1251,0,266,139,156.375
wstate_indep_qiskit_79,16,739,1251,0,197,56,78.1875
graphstate_indep_qiskit_39,2,104,351,0,179,172,175.5
graphstate_indep_qiskit_39,4,159,351,0,101,71,87.75
graphstate_indep_qiskit_39,8,142,351,0,68,25,43.875
graphstate_indep_qiskit_39,16,101,351,0,52,8,21.9375
qpeinexact_indep_qiskit_34,2,17,3596,0,3562,34,1798.0
qpeinexact_indep_qiskit_34,4,56,3596,0,3545,17,899.0
qpeinexact_indep_qiskit_34,8,56,3596,0,3537,8,449.5
qpeinexact_indep_qiskit_34,16,50,3596,0,3533,4,224.75
qpeinexact_indep_qiskit_20,2,10,1272,0,1252,20,636.0
qpeinexact_indep_qiskit_20,4,15,1272,0,1242,10,318.0
qpeinexact_indep_qiskit_20,8,30,1272,0,1237,5,159.0
qpeinexact_indep_qiskit_20,16,23,1272,0,1235,2,79.5
wstate_indep_qiskit_45,2,257,707,0,412,295,353.5
wstate_indep_qiskit_45,4,325,707,0,269,143,176.75
wstate_indep_qiskit_45,8,372,707,0,198,71,88.375
wstate_indep_qiskit_45,16,299,707,0,163,22,44.1875
pricingcall_indep_qiskit_9,2,14,464,0,423,41,232.0
pricingcall_indep_qiskit_9,4,12,464,0,413,3,116.0
pricingcall_indep_qiskit_9,8,10,464,0,412,1,58.0
pricingcall_indep_qiskit_9,16,11,464,0,411,0,29.0
wstate_indep_qiskit_51,2,302,803,0,460,343,401.5
wstate_indep_qiskit_51,4,384,803,0,293,167,200.75
wstate_indep_qiskit_51,8,450,803,0,210,83,100.375
wstate_indep_qiskit_51,16,377,803,0,169,28,50.1875
graphstate_indep_qiskit_11,2,16,99,0,71,28,49.5
graphstate_indep_qiskit_11,4,14,99,0,56,5,24.75
graphstate_indep_qiskit_11,8,13,99,0,53,2,12.375
graphstate_indep_qiskit_11,16,12,99,0,39,0,6.1875
qnn_indep_qiskit_61,2,90,48306,0,48245,61,24153.0
qnn_indep_qiskit_61,4,103,48306,0,48215,30,12076.5
qnn_indep_qiskit_61,8,106,48306,0,48200,15,6038.25
qnn_indep_qiskit_61,16,102,48306,0,48192,7,3019.125
qnn_indep_qiskit_75,2,111,73044,0,72969,75,36522.0
qnn_indep_qiskit_75,4,127,73044,0,72932,37,18261.0
qnn_indep_qiskit_75,8,133,73044,0,72913,18,9130.5
qnn_indep_qiskit_75,16,129,73044,0,72904,9,4565.25
wstate_indep_qiskit_86,2,478,1363,0,740,623,681.5
wstate_indep_qiskit_86,4,724,1363,0,433,307,340.75
wstate_indep_qiskit_86,8,904,1363,0,280,153,170.375
wstate_indep_qiskit_86,16,831,1363,0,204,63,85.1875
twolocalrandom_indep_qiskit_8,2,4,552,0,544,8,276.0
twolocalrandom_indep_qiskit_8,4,6,552,0,540,4,138.0
twolocalrandom_indep_qiskit_8,8,7,552,0,538,2,69.0
twolocalrandom_indep_qiskit_8,16,7,552,0,538,0,34.5
wstate_indep_qiskit_92,2,519,1459,0,788,671,729.5
wstate_indep_qiskit_92,4,697,1459,0,457,331,364.75
wstate_indep_qiskit_92,8,981,1459,0,292,165,182.375
wstate_indep_qiskit_92,16,909,1459,0,210,69,91.1875
qnn_indep_qiskit_49,2,72,31158,0,31109,49,15579.0
qnn_indep_qiskit_49,4,82,31158,0,31085,24,7789.5
qnn_indep_qiskit_49,8,84,31158,0,31073,12,3894.75
qnn_indep_qiskit_49,16,79,31158,0,31067,6,1947.375
wstate_indep_qiskit_84,2,465,1331,0,724,607,665.5
wstate_indep_qiskit_84,4,625,1331,0,425,299,332.75
wstate_indep_qiskit_84,8,878,1331,0,276,149,166.375
wstate_indep_qiskit_84,16,805,1331,0,202,61,83.1875
wstate_indep_qiskit_90,2,504,1427,0,772,655,713.5
wstate_indep_qiskit_90,4,763,1427,0,449,323,356.75
wstate_indep_qiskit_90,8,955,1427,0,288,161,178.375
wstate_indep_qiskit_90,16,881,1427,0,208,67,89.1875
qnn_indep_qiskit_63,2,93,51528,0,51465,63,25764.0
qnn_indep_qiskit_63,4,106,51528,0,51434,31,12882.0
qnn_indep_qiskit_63,8,110,51528,0,51418,15,6441.0
qnn_indep_qiskit_63,16,106,51528,0,51410,7,3220.5
qnn_indep_qiskit_77,2,114,76994,0,76917,77,38497.0
qnn_indep_qiskit_77,4,131,76994,0,76879,38,19248.5
qnn_indep_qiskit_77,8,136,76994,0,76860,19,9624.25
qnn_indep_qiskit_77,16,133,76994,0,76850,9,4812.125
wstate_indep_qiskit_47,2,272,739,0,428,311,369.5
wstate_indep_qiskit_47,4,344,739,0,277,151,184.75
wstate_indep_qiskit_47,8,399,739,0,202,75,92.375
wstate_indep_qiskit_47,16,326,739,0,165,24,46.1875
graphstate_indep_qiskit_13,2,29,117,0,73,44,58.5
graphstate_indep_qiskit_13,4,28,117,0,51,15,29.25
graphstate_indep_qiskit_13,8,18,117,0,40,3,14.625
graphstate_indep_qiskit_13,16,13,117,0,38,0,7.3125
wstate_indep_qiskit_53,2,319,835,0,476,359,417.5
wstate_indep_qiskit_53,4,405,835,0,301,175,208.75
wstate_indep_qiskit_53,8,477,835,0,214,87,104.375
wstate_indep_qiskit_53,16,404,835,0,171,30,52.1875
qnn_indep_qiskit_88,2,44,100578,0,100490,88,50289.0
qnn_indep_qiskit_88,4,66,100578,0,100446,44,25144.5
qnn_indep_qiskit_88,8,77,100578,0,100424,22,12572.25
qnn_indep_qiskit_88,16,155,100578,0,100413,11,6286.125
qpeinexact_indep_qiskit_36,2,18,4024,0,3988,36,2012.0
qpeinexact_indep_qiskit_36,4,27,4024,0,3970,18,1006.0
qpeinexact_indep_qiskit_36,8,60,4024,0,3961,9,503.0
qpeinexact_indep_qiskit_36,16,54,4024,0,3957,4,251.5
qpeinexact_indep_qiskit_22,2,11,1532,0,1510,22,766.0
qpeinexact_indep_qiskit_22,4,35,1532,0,1499,11,383.0
qpeinexact_indep_qiskit_22,8,33,1532,0,1494,5,191.5
qpeinexact_indep_qiskit_22,16,27,1532,0,1491,2,95.75
graphstate_indep_qiskit_122,2,249,1098,0,578,520,549.0
graphstate_indep_qiskit_122,4,529,1098,0,312,255,274.5
graphstate_indep_qiskit_122,8,622,1098,0,176,119,137.25
graphstate_indep_qiskit_122,16,611,1098,0,110,53,68.625
qftentangled_indep_qiskit_69,2,3493,14896,0,8782,6114,7448.0
qftentangled_indep_qiskit_69,4,5731,14896,0,6101,2678,3724.0
qftentangled_indep_qiskit_69,8,6132,14896,0,4770,1322,1862.0
qftentangled_indep_qiskit_69,16,5500,14896,0,4139,378,931.0
dj_indep_qiskit_123,2,183,1222,0,1099,123,611.0
dj_indep_qiskit_123,4,211,1222,0,1038,61,305.5
dj_indep_qiskit_123,8,223,1222,0,1007,30,152.75
dj_indep_qiskit_123,16,288,1222,0,729,21,76.375
qnn_indep_qiskit_109,2,162,154338,0,154229,109,77169.0
qnn_indep_qiskit_109,4,187,154338,0,154175,54,38584.5
qnn_indep_qiskit_109,8,196,154338,0,154148,27,19292.25
qnn_indep_qiskit_109,16,195,154338,0,154134,13,9646.125
qft_indep_qiskit_84,2,5410,21420,0,12622,8798,10710.0
qft_indep_qiskit_84,4,9104,21420,0,8426,4193,5355.0
qft_indep_qiskit_84,8,9962,21420,0,6337,2080,2677.5
qft_indep_qiskit_84,16,9347,21420,0,5333,673,1338.75
ghz_indep_qiskit_67,2,143,531,0,296,235,265.5
ghz_indep_qiskit_67,4,261,531,0,180,116,132.75
ghz_indep_qiskit_67,8,300,531,0,122,58,66.375
ghz_indep_qiskit_67,16,270,531,0,93,22,33.1875
ghz_indep_qiskit_73,2,159,579,0,320,259,289.5
ghz_indep_qiskit_73,4,291,579,0,192,128,144.75
ghz_indep_qiskit_73,8,337,579,0,128,64,72.375
ghz_indep_qiskit_73,16,307,579,0,96,25,36.1875
qft_indep_qiskit_90,2,6341,24570,0,14347,10223,12285.0
qft_indep_qiskit_90,4,10536,24570,0,9451,4893,6142.5
qft_indep_qiskit_90,8,11751,24570,0,7012,2430,3071.25
qft_indep_qiskit_90,16,10942,24570,0,5835,814,1535.625
qftentangled_indep_qiskit_55,2,2036,9562,0,5807,3755,4781.0
qftentangled_indep_qiskit_55,4,3216,9562,0,4236,1568,2390.5
qftentangled_indep_qiskit_55,8,3420,9562,0,3459,767,1195.25
qftentangled_indep_qiskit_55,16,2845,9562,0,3100,180,597.625
qftentangled_indep_qiskit_41,2,973,5404,0,3420,1984,2702.0
qftentangled_indep_qiskit_41,4,1506,5404,0,2664,753,1351.0
qftentangled_indep_qiskit_41,8,1461,5404,0,2295,360,675.5
qftentangled_indep_qiskit_41,16,993,5404,0,2135,54,337.75
qnn_indep_qiskit_121,2,180,190206,0,190085,121,95103.0
qnn_indep_qiskit_121,4,208,190206,0,190025,60,47551.5
qnn_indep_qiskit_121,8,219,190206,0,189995,30,23775.75
qnn_indep_qiskit_121,16,218,190206,0,189980,15,11887.875
qftentangled_indep_qiskit_125,2,771,47992,0,45102,2890,23996.0
qftentangled_indep_qiskit_125,4,1084,47992,0,44583,516,11998.0
qftentangled_indep_qiskit_125,8,996,47992,0,44333,241,5999.0
qftentangled_indep_qiskit_125,16,747,47992,0,44230,29,2999.5
qft_indep_qiskit_47,2,1329,6765,0,4371,2394,3382.5
qft_indep_qiskit_47,4,2123,6765,0,3302,1066,1691.25
qft_indep_qiskit_47,8,2194,6765,0,2776,516,845.625
qft_indep_qiskit_47,16,1656,6765,0,2540,99,422.8125
qft_indep_qiskit_53,2,1799,8583,0,5430,3153,4291.5
qft_indep_qiskit_53,4,2930,8583,0,3993,1434,2145.75
qft_indep_qiskit_53,8,3032,8583,0,3284,700,1072.875
qft_indep_qiskit_53,16,2516,8583,0,2958,157,536.4375
qftentangled_indep_qiskit_96,2,7356,28507,0,16180,12327,14253.5
qftentangled_indep_qiskit_96,4,12410,28507,0,10529,5648,7126.75
qftentangled_indep_qiskit_96,8,13997,28507,0,7713,2807,3563.375
qftentangled_indep_qiskit_96,16,13093,28507,0,6349,969,1781.6875
qftentangled_indep_qiskit_119,2,508,43546,0,41127,2419,21773.0
qftentangled_indep_qiskit_119,4,690,43546,0,40814,310,10886.5
qftentangled_indep_qiskit_119,8,603,43546,0,40666,138,5443.25
qftentangled_indep_qiskit_119,16,427,43546,0,40612,11,2721.625
ghz_indep_qiskit_98,2,218,779,0,420,359,389.5
ghz_indep_qiskit_98,4,408,779,0,242,178,194.75
ghz_indep_qiskit_98,8,486,779,0,153,89,97.375
ghz_indep_qiskit_98,16,455,779,0,109,38,48.6875
qftentangled_indep_qiskit_82,2,5168,20905,0,12071,8834,10452.5
qftentangled_indep_qiskit_82,4,8495,20905,0,8097,3971,5226.25
qftentangled_indep_qiskit_82,8,9364,20905,0,6119,1969,2613.125
qftentangled_indep_qiskit_82,16,8734,20905,0,5169,628,1306.5625
wstate_indep_qiskit_122,2,174,1939,0,1658,281,969.5
wstate_indep_qiskit_122,4,357,1939,0,1522,136,484.75
wstate_indep_qiskit_122,8,378,1939,0,1454,68,242.375
wstate_indep_qiskit_122,16,307,1939,0,1421,21,121.1875
qpeexact_indep_qiskit_5,2,6,90,0,85,5,45.0
qpeexact_indep_qiskit_5,4,5,90,0,83,2,22.5
qpeexact_indep_qiskit_5,8,4,90,0,82,0,11.25
qpeexact_indep_qiskit_5,16,4,90,0,82,0,5.625
twolocalrandom_indep_qiskit_38,2,19,12882,0,12844,38,6441.0
twolocalrandom_indep_qiskit_38,4,63,12882,0,12825,19,3220.5
twolocalrandom_indep_qiskit_38,8,63,12882,0,12816,9,1610.25
twolocalrandom_indep_qiskit_38,16,58,12882,0,12811,4,805.125
twolocalrandom_indep_qiskit_126,2,63,142506,0,142380,126,71253.0
twolocalrandom_indep_qiskit_126,4,217,142506,0,142317,63,35626.5
twolocalrandom_indep_qiskit_126,8,228,142506,0,142286,31,17813.25
twolocalrandom_indep_qiskit_126,16,228,142506,0,142270,15,8906.625
qpeexact_indep_qiskit_64,2,32,12536,0,12472,64,6268.0
qpeexact_indep_qiskit_64,4,48,12536,0,12440,32,3134.0
qpeexact_indep_qiskit_64,8,56,12536,0,12424,16,1567.0
qpeexact_indep_qiskit_64,16,60,12536,0,12416,8,783.5
qpeexact_indep_qiskit_70,2,35,14972,0,14902,70,7486.0
qpeexact_indep_qiskit_70,4,119,14972,0,14867,35,3743.0
qpeexact_indep_qiskit_70,8,123,14972,0,14850,17,1871.5
qpeexact_indep_qiskit_70,16,120,14972,0,14841,8,935.75
qpeexact_indep_qiskit_58,2,29,10316,0,10258,58,5158.0
qpeexact_indep_qiskit_58,4,98,10316,0,10229,29,2579.0
qpeexact_indep_qiskit_58,8,101,10316,0,10215,14,1289.5
qpeexact_indep_qiskit_58,16,96,10316,0,10208,7,644.75
twolocalrandom_indep_qiskit_10,2,5,870,0,860,10,435.0
twolocalrandom_indep_qiskit_10,4,14,870,0,855,5,217.5
twolocalrandom_indep_qiskit_10,8,11,870,0,853,2,108.75
twolocalrandom_indep_qiskit_10,16,9,870,0,852,0,54.375
portfoliovqe_indep_qiskit_6,2,3,306,0,300,6,153.0
portfoliovqe_indep_qiskit_6,4,7,306,0,297,3,76.5
portfoliovqe_indep_qiskit_6,8,5,306,0,296,0,38.25
portfoliovqe_indep_qiskit_6,16,5,306,0,296,0,19.125
