circuit,num_qubits,num_nodes,num_quantum_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,optimal_qubit_counts,heuristic_qubit_counts
dj_indep_qiskit_6,6,52,47,41,3,1.0,2,7.0,13.0,1.8571428571428572,0.003220081329345703,0.0004949569702148438,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
dj_indep_qiskit_6,6,52,47,41,3,1.1,3,5.0,10.0,2.0,0.012994050979614258,0.0003540515899658203,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
dj_indep_qiskit_6,6,52,47,41,3,1.2,3,5.0,10.0,2.0,0.01301717758178711,0.00035500526428222656,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
pricingput_indep_qiskit_9,9,474,465,389,3,1.0,3,31.0,57.0,1.8387096774193548,0.3858330249786377,0.031045913696289062,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
pricingput_indep_qiskit_9,9,474,465,389,3,1.1,4,25.0,70.0,2.8,2.3802292346954346,0.02127814292907715,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
pricingput_indep_qiskit_9,9,474,465,389,3,1.2,4,25.0,70.0,2.8,2.3843088150024414,0.021250009536743164,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
qftentangled_indep_qiskit_10,10,385,375,316,3,1.0,4,42.0,59.0,1.4047619047619047,3.859969139099121,0.019791126251220703,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
qftentangled_indep_qiskit_10,10,385,375,316,3,1.1,4,42.0,59.0,1.4047619047619047,3.8549399375915527,0.01998114585876465,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
qftentangled_indep_qiskit_10,10,385,375,316,3,1.2,4,42.0,59.0,1.4047619047619047,3.950516939163208,0.020354032516479492,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
qaoa_indep_qiskit_11,11,187,176,154,3,1.0,4,13.0,14.0,1.0769230769230769,3.0925679206848145,0.0037512779235839844,QUBIT-LEVEL,"[4, 4, 3]","[4, 4, 4]"
qaoa_indep_qiskit_11,11,187,176,154,3,1.1,5,12.0,14.0,1.1666666666666667,9.809871912002563,0.002415895462036133,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
qaoa_indep_qiskit_11,11,187,176,154,3,1.2,5,12.0,14.0,1.1666666666666667,9.79998517036438,0.0024580955505371094,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
ae_indep_qiskit_7,7,201,194,167,3,1.0,3,23.0,47.0,2.0434782608695654,0.10583209991455078,0.004594087600708008,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
ae_indep_qiskit_7,7,201,194,167,3,1.1,3,23.0,47.0,2.0434782608695654,0.09839105606079102,0.00449371337890625,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
ae_indep_qiskit_7,7,201,194,167,3,1.2,3,23.0,47.0,2.0434782608695654,0.09911489486694336,0.004369020462036133,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
qpeexact_indep_qiskit_10,10,320,311,263,3,1.0,4,35.0,42.0,1.2,3.348810911178589,0.022287845611572266,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
qpeexact_indep_qiskit_10,10,320,311,263,3,1.1,4,35.0,42.0,1.2,3.3597018718719482,0.013049840927124023,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
qpeexact_indep_qiskit_10,10,320,311,263,3,1.2,4,35.0,42.0,1.2,3.308960199356079,0.013107061386108398,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
vqe_indep_qiskit_8,8,124,116,102,3,1.0,3,9.0,20.0,2.2222222222222223,0.1016089916229248,0.002131938934326172,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
vqe_indep_qiskit_8,8,124,116,102,3,1.1,3,9.0,20.0,2.2222222222222223,0.10250115394592285,0.002218008041381836,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
vqe_indep_qiskit_8,8,124,116,102,3,1.2,4,6.0,13.0,2.1666666666666665,0.2739601135253906,0.0012972354888916016,QUBIT-LEVEL,"[4, 4, 0]","[4, 4, 4]"
qft_indep_qiskit_7,7,165,158,134,3,1.0,3,20.0,34.0,1.7,0.08193397521972656,0.0035550594329833984,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
qft_indep_qiskit_7,7,165,158,134,3,1.1,3,20.0,34.0,1.7,0.08243012428283691,0.0033910274505615234,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
qft_indep_qiskit_7,7,165,158,134,3,1.2,3,20.0,34.0,1.7,0.08080101013183594,0.003568887710571289,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
qft_indep_qiskit_6,6,126,120,102,3,1.0,2,16.0,21.0,1.3125,0.0064089298248291016,0.0026061534881591797,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
qft_indep_qiskit_6,6,126,120,102,3,1.1,3,13.0,28.0,2.1538461538461537,0.03034806251525879,0.0017158985137939453,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
qft_indep_qiskit_6,6,126,120,102,3,1.2,3,13.0,28.0,2.1538461538461537,0.03028702735900879,0.001695871353149414,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
vqe_indep_qiskit_9,9,141,132,116,3,1.0,3,10.0,20.0,2.0,0.13064002990722656,0.0029501914978027344,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
vqe_indep_qiskit_9,9,141,132,116,3,1.1,4,9.0,13.0,1.4444444444444444,0.7121798992156982,0.001837015151977539,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
vqe_indep_qiskit_9,9,141,132,116,3,1.2,4,9.0,13.0,1.4444444444444444,0.7170970439910889,0.0019593238830566406,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
grover-noancilla_indep_qiskit_3,3,49,46,40,3,1.0,1,8.0,9.0,1.125,0.0004711151123046875,0.00046181678771972656,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
grover-noancilla_indep_qiskit_3,3,49,46,40,3,1.1,2,4.0,13.0,3.25,0.0007739067077636719,0.0003857612609863281,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
grover-noancilla_indep_qiskit_3,3,49,46,40,3,1.2,2,4.0,13.0,3.25,0.0008728504180908203,0.0004107952117919922,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
qpeexact_indep_qiskit_11,11,402,392,331,3,1.0,4,46.0,46.0,1.0,6.714506149291992,0.018561840057373047,QUBIT-LEVEL,"[4, 4, 3]","[4, 4, 4]"
qpeexact_indep_qiskit_11,11,402,392,331,3,1.1,5,41.0,64.0,1.5609756097560976,20.654884099960327,0.01761913299560547,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
qpeexact_indep_qiskit_11,11,402,392,331,3,1.2,5,41.0,64.0,1.5609756097560976,20.49813675880432,0.01706099510192871,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
su2random_indep_qiskit_3,3,72,69,60,3,1.0,1,11.0,11.0,1.0,0.0005600452423095703,0.0008246898651123047,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
su2random_indep_qiskit_3,3,72,69,60,3,1.1,2,7.0,22.0,3.142857142857143,0.0010287761688232422,0.0006711483001708984,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
su2random_indep_qiskit_3,3,72,69,60,3,1.2,2,7.0,22.0,3.142857142857143,0.0010082721710205078,0.0006620883941650391,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
pricingput_indep_qiskit_5,5,170,165,139,3,1.0,2,11.0,28.0,2.5454545454545454,0.007861137390136719,0.004534006118774414,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
pricingput_indep_qiskit_5,5,170,165,139,3,1.1,2,11.0,28.0,2.5454545454545454,0.008121013641357422,0.004323720932006836,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
pricingput_indep_qiskit_5,5,170,165,139,3,1.2,2,11.0,28.0,2.5454545454545454,0.008164167404174805,0.00421595573425293,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
ae_indep_qiskit_6,6,153,147,127,3,1.0,2,20.0,42.0,2.1,0.00885462760925293,0.0034208297729492188,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
ae_indep_qiskit_6,6,153,147,127,3,1.1,3,15.0,39.0,2.6,0.03876304626464844,0.002267122268676758,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
ae_indep_qiskit_6,6,153,147,127,3,1.2,3,15.0,39.0,2.6,0.03982114791870117,0.0023360252380371094,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
ghz_indep_qiskit_12,12,91,79,68,3,1.0,4,10.0,13.0,1.3,2.159482955932617,0.0016031265258789062,QUBIT-LEVEL,"[4, 4, 4]","[4, 4, 4]"
ghz_indep_qiskit_12,12,91,79,68,3,1.1,5,9.0,17.0,1.8888888888888888,10.697543859481812,0.000762939453125,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
ghz_indep_qiskit_12,12,91,79,68,3,1.2,5,9.0,17.0,1.8888888888888888,10.597285747528076,0.0007469654083251953,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
ghz_indep_qiskit_10,10,75,65,56,3,1.0,4,8.0,13.0,1.625,0.7809169292449951,0.0007081031799316406,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
ghz_indep_qiskit_10,10,75,65,56,3,1.1,4,8.0,13.0,1.625,0.775378942489624,0.0006961822509765625,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
ghz_indep_qiskit_10,10,75,65,56,3,1.2,4,8.0,13.0,1.625,0.7692880630493164,0.0007810592651367188,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
ae_indep_qiskit_4,4,75,71,62,3,1.0,2,8.0,25.0,3.125,0.0021920204162597656,0.0007691383361816406,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
ae_indep_qiskit_4,4,75,71,62,3,1.1,2,8.0,25.0,3.125,0.002886056900024414,0.0011713504791259766,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
ae_indep_qiskit_4,4,75,71,62,3,1.2,2,8.0,25.0,3.125,0.002259969711303711,0.0007560253143310547,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
pricingput_indep_qiskit_7,7,318,311,260,3,1.0,3,20.0,46.0,2.3,0.17283082008361816,0.01221776008605957,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
pricingput_indep_qiskit_7,7,318,311,260,3,1.1,3,20.0,46.0,2.3,0.16108989715576172,0.011380910873413086,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
pricingput_indep_qiskit_7,7,318,311,260,3,1.2,3,20.0,46.0,2.3,0.15885186195373535,0.012897968292236328,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
dj_indep_qiskit_8,8,72,65,57,3,1.0,3,9.0,13.0,1.4444444444444444,0.06633520126342773,0.0007240772247314453,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
dj_indep_qiskit_8,8,72,65,57,3,1.1,3,9.0,13.0,1.4444444444444444,0.06355476379394531,0.0008330345153808594,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
dj_indep_qiskit_8,8,72,65,57,3,1.2,4,7.0,16.0,2.2857142857142856,0.1636359691619873,0.0005717277526855469,QUBIT-LEVEL,"[4, 4, 0]","[4, 4, 4]"
qft_indep_qiskit_4,4,60,56,48,3,1.0,2,6.0,13.0,2.1666666666666665,0.002084970474243164,0.0005691051483154297,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
qft_indep_qiskit_4,4,60,56,48,3,1.1,2,6.0,13.0,2.1666666666666665,0.0018911361694335938,0.0005528926849365234,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
qft_indep_qiskit_4,4,60,56,48,3,1.2,2,6.0,13.0,2.1666666666666665,0.0018069744110107422,0.0005309581756591797,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
qpeexact_indep_qiskit_12,12,466,455,384,3,1.0,4,54.0,58.0,1.0740740740740742,8.087636947631836,0.027364253997802734,QUBIT-LEVEL,"[4, 4, 4]","[4, 4, 4]"
qpeexact_indep_qiskit_12,12,466,455,384,3,1.1,5,50.0,76.0,1.52,53.77537798881531,0.023576736450195312,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
qpeexact_indep_qiskit_12,12,466,455,384,3,1.2,5,50.0,76.0,1.52,54.069432973861694,0.02390885353088379,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
dj_indep_qiskit_9,9,82,74,65,3,1.0,3,11.0,15.0,1.3636363636363635,0.08620190620422363,0.000926971435546875,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
dj_indep_qiskit_9,9,82,74,65,3,1.1,4,9.0,18.0,2.0,0.42910003662109375,0.0007500648498535156,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
dj_indep_qiskit_9,9,82,74,65,3,1.2,4,9.0,18.0,2.0,0.42957592010498047,0.0007770061492919922,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
ae_indep_qiskit_5,5,111,106,92,3,1.0,2,14.0,34.0,2.4285714285714284,0.005135059356689453,0.001667022705078125,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
ae_indep_qiskit_5,5,111,106,92,3,1.1,2,14.0,34.0,2.4285714285714284,0.005101919174194336,0.0017771720886230469,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
ae_indep_qiskit_5,5,111,106,92,3,1.2,2,14.0,34.0,2.4285714285714284,0.005502939224243164,0.0017049312591552734,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
ghz_indep_qiskit_11,11,83,72,62,3,1.0,4,9.0,11.0,1.2222222222222223,1.4929289817810059,0.0008568763732910156,QUBIT-LEVEL,"[4, 4, 3]","[4, 4, 4]"
ghz_indep_qiskit_11,11,83,72,62,3,1.1,5,8.0,15.0,1.875,4.273236036300659,0.0005891323089599609,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
ghz_indep_qiskit_11,11,83,72,62,3,1.2,5,8.0,15.0,1.875,4.287575006484985,0.0005831718444824219,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
qftentangled_indep_qiskit_9,9,316,307,259,3,1.0,3,38.0,37.0,0.9736842105263158,0.2689089775085449,0.016316890716552734,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
qftentangled_indep_qiskit_9,9,316,307,259,3,1.1,4,33.0,54.0,1.6363636363636365,1.668065071105957,0.013531208038330078,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
qftentangled_indep_qiskit_9,9,316,307,259,3,1.2,4,33.0,54.0,1.6363636363636365,1.6850497722625732,0.013112068176269531,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
su2random_indep_qiskit_4,4,132,128,110,3,1.0,2,14.0,24.0,1.7142857142857142,0.0036411285400390625,0.002315044403076172,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
su2random_indep_qiskit_4,4,132,128,110,3,1.1,2,14.0,24.0,1.7142857142857142,0.0037758350372314453,0.002485990524291992,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
su2random_indep_qiskit_4,4,132,128,110,3,1.2,2,14.0,24.0,1.7142857142857142,0.0037491321563720703,0.002340078353881836,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
grover-noancilla_indep_qiskit_4,4,198,194,164,3,1.0,2,18.0,34.0,1.8888888888888888,0.0052013397216796875,0.0044171810150146484,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
grover-noancilla_indep_qiskit_4,4,198,194,164,3,1.1,2,18.0,34.0,1.8888888888888888,0.005418062210083008,0.004597902297973633,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
grover-noancilla_indep_qiskit_4,4,198,194,164,3,1.2,2,18.0,34.0,1.8888888888888888,0.005528688430786133,0.004641056060791016,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
ae_indep_qiskit_10,10,381,371,317,3,1.0,4,44.0,54.0,1.2272727272727273,3.9824628829956055,0.015370845794677734,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
ae_indep_qiskit_10,10,381,371,317,3,1.1,4,44.0,54.0,1.2272727272727273,3.9938511848449707,0.01539301872253418,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
ae_indep_qiskit_10,10,381,371,317,3,1.2,4,44.0,54.0,1.2272727272727273,3.9104201793670654,0.015344858169555664,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
ae_indep_qiskit_11,11,453,442,377,3,1.0,4,54.0,74.0,1.3703703703703705,7.337780952453613,0.022904157638549805,QUBIT-LEVEL,"[4, 4, 3]","[4, 4, 4]"
ae_indep_qiskit_11,11,453,442,377,3,1.1,5,47.0,83.0,1.7659574468085106,23.480369091033936,0.020007848739624023,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
ae_indep_qiskit_11,11,453,442,377,3,1.2,5,47.0,83.0,1.7659574468085106,23.22034478187561,0.019917964935302734,QUBIT-LEVEL,"[5, 5, 1]","[5, 5, 5]"
routing_indep_qiskit_6,6,126,120,105,3,1.0,2,10.0,22.0,2.2,0.006337881088256836,0.002741098403930664,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
routing_indep_qiskit_6,6,126,120,105,3,1.1,3,6.0,27.0,4.5,0.0307619571685791,0.0018270015716552734,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
routing_indep_qiskit_6,6,126,120,105,3,1.2,3,6.0,27.0,4.5,0.030192136764526367,0.0018031597137451172,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
grover-noancilla_indep_qiskit_5,5,846,841,712,3,1.0,2,90.0,169.0,1.8777777777777778,0.03693819046020508,0.10443496704101562,QUBIT-LEVEL,"[2, 1, 2]","[2, 2, 2]"
grover-noancilla_indep_qiskit_5,5,846,841,712,3,1.1,2,90.0,169.0,1.8777777777777778,0.03699684143066406,0.10409021377563477,QUBIT-LEVEL,"[2, 1, 2]","[2, 2, 2]"
grover-noancilla_indep_qiskit_5,5,846,841,712,3,1.2,2,90.0,169.0,1.8777777777777778,0.036589860916137695,0.10304999351501465,QUBIT-LEVEL,"[2, 1, 2]","[2, 2, 2]"
portfoliovqe_indep_qiskit_10,10,870,860,725,3,1.0,4,102.0,106.0,1.0392156862745099,9.037649154663086,0.0881500244140625,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
portfoliovqe_indep_qiskit_10,10,870,860,725,3,1.1,4,102.0,106.0,1.0392156862745099,9.189406871795654,0.0691688060760498,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
portfoliovqe_indep_qiskit_10,10,870,860,725,3,1.2,4,102.0,106.0,1.0392156862745099,8.842578887939453,0.07053089141845703,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
groundstate_small_indep_qiskit_4,4,92,88,76,3,1.0,2,10.0,17.0,1.7,0.0029001235961914062,0.0011780261993408203,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
groundstate_small_indep_qiskit_4,4,92,88,76,3,1.1,2,10.0,17.0,1.7,0.00255584716796875,0.001135110855102539,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
groundstate_small_indep_qiskit_4,4,92,88,76,3,1.2,2,10.0,17.0,1.7,0.002789020538330078,0.0012738704681396484,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]"
qftentangled_indep_qiskit_8,8,259,251,212,3,1.0,3,31.0,34.0,1.096774193548387,0.20270800590515137,0.010322093963623047,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
qftentangled_indep_qiskit_8,8,259,251,212,3,1.1,3,31.0,34.0,1.096774193548387,0.20398688316345215,0.010387897491455078,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
qftentangled_indep_qiskit_8,8,259,251,212,3,1.2,4,22.0,52.0,2.3636363636363638,0.5751421451568604,0.00768280029296875,QUBIT-LEVEL,"[4, 4, 0]","[4, 4, 4]"
su2random_indep_qiskit_5,5,210,205,175,3,1.0,2,27.0,27.0,1.0,0.009503841400146484,0.00613713264465332,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
su2random_indep_qiskit_5,5,210,205,175,3,1.1,2,27.0,27.0,1.0,0.009536027908325195,0.006427764892578125,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
su2random_indep_qiskit_5,5,210,205,175,3,1.2,2,27.0,27.0,1.0,0.009334087371826172,0.006028890609741211,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
ghz_indep_qiskit_9,9,67,58,50,3,1.0,3,8.0,7.0,0.875,0.07293009757995605,0.0006890296936035156,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
ghz_indep_qiskit_9,9,67,58,50,3,1.1,4,7.0,13.0,1.8571428571428572,0.33812689781188965,0.0005261898040771484,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
ghz_indep_qiskit_9,9,67,58,50,3,1.2,4,7.0,13.0,1.8571428571428572,0.3426930904388428,0.0005910396575927734,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
su2random_indep_qiskit_7,7,420,413,350,3,1.0,3,49.0,55.0,1.1224489795918366,0.20260310173034668,0.01920008659362793,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
su2random_indep_qiskit_7,7,420,413,350,3,1.1,3,49.0,55.0,1.1224489795918366,0.20797014236450195,0.019155263900756836,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
su2random_indep_qiskit_7,7,420,413,350,3,1.2,3,49.0,55.0,1.1224489795918366,0.20524191856384277,0.01930689811706543,QUBIT-LEVEL,"[3, 3, 1]","[3, 3, 3]"
realamprandom_indep_qiskit_9,9,702,693,585,3,1.0,3,87.0,57.0,0.6551724137931034,0.5845150947570801,0.06317281723022461,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
realamprandom_indep_qiskit_9,9,702,693,585,3,1.1,4,77.0,99.0,1.2857142857142858,3.745250940322876,0.05052614212036133,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
realamprandom_indep_qiskit_9,9,702,693,585,3,1.2,4,77.0,99.0,1.2857142857142858,3.7734498977661133,0.049829959869384766,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
graphstate_indep_qiskit_9,9,81,72,63,3,1.0,3,10.0,10.0,1.0,0.08618283271789551,0.0010848045349121094,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
graphstate_indep_qiskit_9,9,81,72,63,3,1.1,4,7.0,15.0,2.142857142857143,0.4676840305328369,0.0009260177612304688,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
graphstate_indep_qiskit_9,9,81,72,63,3,1.2,4,7.0,15.0,2.142857142857143,0.4387979507446289,0.0009360313415527344,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
ae_indep_qiskit_12,12,531,519,442,3,1.0,4,64.0,78.0,1.21875,9.402000904083252,0.038748979568481445,QUBIT-LEVEL,"[4, 4, 4]","[4, 4, 4]"
ae_indep_qiskit_12,12,531,519,442,3,1.1,5,59.0,83.0,1.4067796610169492,62.35297894477844,0.03294491767883301,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
ae_indep_qiskit_12,12,531,519,442,3,1.2,5,59.0,83.0,1.4067796610169492,62.58703064918518,0.03170895576477051,QUBIT-LEVEL,"[5, 5, 2]","[5, 5, 5]"
graphstate_indep_qiskit_8,8,72,64,56,3,1.0,3,7.0,12.0,1.7142857142857142,0.06176495552062988,0.0008270740509033203,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
graphstate_indep_qiskit_8,8,72,64,56,3,1.1,3,7.0,12.0,1.7142857142857142,0.060690879821777344,0.0008051395416259766,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
graphstate_indep_qiskit_8,8,72,64,56,3,1.2,4,6.0,14.0,2.3333333333333335,0.1619272232055664,0.0006499290466308594,QUBIT-LEVEL,"[4, 4, 0]","[4, 4, 4]"
qft_indep_qiskit_3,3,33,30,26,3,1.0,1,6.0,6.0,1.0,0.0003628730773925781,0.00025725364685058594,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
qft_indep_qiskit_3,3,33,30,26,3,1.1,2,3.0,11.0,3.6666666666666665,0.0005660057067871094,0.00022411346435546875,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
qft_indep_qiskit_3,3,33,30,26,3,1.2,2,3.0,11.0,3.6666666666666665,0.0005478858947753906,0.00021767616271972656,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
su2random_indep_qiskit_10,10,870,860,725,3,1.0,4,102.0,106.0,1.0392156862745099,9.043778896331787,0.07832217216491699,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
su2random_indep_qiskit_10,10,870,860,725,3,1.1,4,102.0,106.0,1.0392156862745099,9.279904127120972,0.07064604759216309,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
su2random_indep_qiskit_10,10,870,860,725,3,1.2,4,102.0,106.0,1.0392156862745099,9.166364908218384,0.07051801681518555,QUBIT-LEVEL,"[4, 4, 2]","[4, 4, 4]"
ae_indep_qiskit_3,3,45,42,37,3,1.0,1,7.0,8.0,1.1428571428571428,0.0004818439483642578,0.0004417896270751953,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]"
ae_indep_qiskit_3,3,45,42,37,3,1.1,2,4.0,17.0,4.25,0.0007131099700927734,0.0003237724304199219,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
ae_indep_qiskit_3,3,45,42,37,3,1.2,2,4.0,17.0,4.25,0.0006871223449707031,0.0003180503845214844,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]"
realamprandom_indep_qiskit_8,8,552,544,460,3,1.0,3,68.0,56.0,0.8235294117647058,0.45877504348754883,0.037071943283081055,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
realamprandom_indep_qiskit_8,8,552,544,460,3,1.1,3,68.0,56.0,0.8235294117647058,0.4515841007232666,0.03753972053527832,QUBIT-LEVEL,"[3, 3, 2]","[3, 3, 3]"
realamprandom_indep_qiskit_8,8,552,544,460,3,1.2,4,52.0,75.0,1.4423076923076923,1.253026008605957,0.0306699275970459,QUBIT-LEVEL,"[4, 4, 0]","[4, 4, 4]"
su2random_indep_qiskit_6,6,306,300,255,3,1.0,2,40.0,23.0,0.575,0.014056921005249023,0.014236927032470703,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
su2random_indep_qiskit_6,6,306,300,255,3,1.1,3,30.0,56.0,1.8666666666666667,0.07088398933410645,0.011628866195678711,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
su2random_indep_qiskit_6,6,306,300,255,3,1.2,3,30.0,56.0,1.8666666666666667,0.07131266593933105,0.011775970458984375,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
