workload_file,origin,n_qubits,k_partitions,best_method,best_cost
qnn_indep_qiskit_49.qasm,MQTBench,49,2,greedy_hdh,2413
qnn_indep_qiskit_49.qasm,MQTBench,49,3,greedy_hdh,3216
qnn_indep_qiskit_49.qasm,MQTBench,49,4,greedy_hdh,3621
qnn_indep_qiskit_50.qasm,MQTBench,50,2,greedy_hdh,2508
qnn_indep_qiskit_50.qasm,MQTBench,50,3,greedy_hdh,3361
qnn_indep_qiskit_50.qasm,MQTBench,50,4,greedy_hdh,3764
qnn_indep_qiskit_51.qasm,MQTBench,51,2,greedy_hdh,2623
qnn_indep_qiskit_51.qasm,MQTBench,51,3,greedy_hdh,3496
qnn_indep_qiskit_51.qasm,MQTBench,51,4,greedy_hdh,3919
qnn_indep_qiskit_52.qasm,MQTBench,52,2,greedy_hdh,2724
qnn_indep_qiskit_52.qasm,MQTBench,52,3,greedy_hdh,3624
qnn_indep_qiskit_52.qasm,MQTBench,52,4,greedy_hdh,4077
qnn_indep_qiskit_53.qasm,MQTBench,53,2,greedy_hdh,2829
qnn_indep_qiskit_53.qasm,MQTBench,53,3,greedy_hdh,3760
qnn_indep_qiskit_53.qasm,MQTBench,53,4,greedy_hdh,4228
qnn_indep_qiskit_54.qasm,MQTBench,54,2,greedy_hdh,2937
qnn_indep_qiskit_54.qasm,MQTBench,54,3,greedy_hdh,3910
qnn_indep_qiskit_54.qasm,MQTBench,54,4,greedy_hdh,4389
qnn_indep_qiskit_55.qasm,MQTBench,55,2,greedy_hdh,3044
qnn_indep_qiskit_55.qasm,MQTBench,55,3,greedy_hdh,4056
qnn_indep_qiskit_55.qasm,MQTBench,55,4,greedy_hdh,4562
qnn_indep_qiskit_56.qasm,MQTBench,56,2,greedy_hdh,3151
qnn_indep_qiskit_56.qasm,MQTBench,56,3,greedy_hdh,4202
qnn_indep_qiskit_56.qasm,MQTBench,56,4,greedy_hdh,4727
qnn_indep_qiskit_57.qasm,MQTBench,57,2,greedy_hdh,3273
qnn_indep_qiskit_57.qasm,MQTBench,57,3,greedy_hdh,4358
qnn_indep_qiskit_57.qasm,MQTBench,57,4,greedy_hdh,4887
qnn_indep_qiskit_58.qasm,MQTBench,58,2,greedy_hdh,3378
qnn_indep_qiskit_58.qasm,MQTBench,58,3,greedy_hdh,4507
qnn_indep_qiskit_58.qasm,MQTBench,58,4,greedy_hdh,5058
qnn_indep_qiskit_59.qasm,MQTBench,59,2,greedy_hdh,3497
qnn_indep_qiskit_59.qasm,MQTBench,59,3,greedy_hdh,4672
qnn_indep_qiskit_59.qasm,MQTBench,59,4,greedy_hdh,5251
qnn_indep_qiskit_60.qasm,MQTBench,60,2,greedy_hdh,3611
qnn_indep_qiskit_60.qasm,MQTBench,60,3,greedy_hdh,4819
qnn_indep_qiskit_60.qasm,MQTBench,60,4,greedy_hdh,5429
qnn_indep_qiskit_61.qasm,MQTBench,61,2,greedy_hdh,3729
qnn_indep_qiskit_61.qasm,MQTBench,61,3,greedy_hdh,4976
qnn_indep_qiskit_61.qasm,MQTBench,61,4,greedy_hdh,5589
qnn_indep_qiskit_62.qasm,MQTBench,62,2,greedy_hdh,3857
qnn_indep_qiskit_62.qasm,MQTBench,62,3,greedy_hdh,5146
qnn_indep_qiskit_62.qasm,MQTBench,62,4,greedy_hdh,5792
qnn_indep_qiskit_63.qasm,MQTBench,63,2,greedy_hdh,3993
qnn_indep_qiskit_63.qasm,MQTBench,63,3,greedy_hdh,5302
qnn_indep_qiskit_63.qasm,MQTBench,63,4,greedy_hdh,5977
qnn_indep_qiskit_64.qasm,MQTBench,64,2,greedy_hdh,4121
qnn_indep_qiskit_64.qasm,MQTBench,64,3,greedy_hdh,5492
qnn_indep_qiskit_64.qasm,MQTBench,64,4,greedy_hdh,6178
qnn_indep_qiskit_65.qasm,MQTBench,65,2,greedy_hdh,4235
qnn_indep_qiskit_65.qasm,MQTBench,65,3,greedy_hdh,5650
qnn_indep_qiskit_65.qasm,MQTBench,65,4,greedy_hdh,6352
qnn_indep_qiskit_66.qasm,MQTBench,66,2,greedy_hdh,4378
qnn_indep_qiskit_66.qasm,MQTBench,66,3,greedy_hdh,5841
qnn_indep_qiskit_66.qasm,MQTBench,66,4,greedy_hdh,6548
qnn_indep_qiskit_67.qasm,MQTBench,67,2,greedy_hdh,4501
qnn_indep_qiskit_67.qasm,MQTBench,67,3,greedy_hdh,6004
qnn_indep_qiskit_67.qasm,MQTBench,67,4,greedy_hdh,6763
qnn_indep_qiskit_68.qasm,MQTBench,68,2,greedy_hdh,4639
qnn_indep_qiskit_68.qasm,MQTBench,68,3,greedy_hdh,6193
qnn_indep_qiskit_68.qasm,MQTBench,68,4,greedy_hdh,6962
qnn_indep_qiskit_69.qasm,MQTBench,69,2,greedy_hdh,4789
qnn_indep_qiskit_69.qasm,MQTBench,69,3,greedy_hdh,6375
qnn_indep_qiskit_69.qasm,MQTBench,69,4,greedy_hdh,7159
qnn_indep_qiskit_70.qasm,MQTBench,70,2,greedy_hdh,4917
qnn_indep_qiskit_70.qasm,MQTBench,70,3,greedy_hdh,6559
qnn_indep_qiskit_70.qasm,MQTBench,70,4,greedy_hdh,7386
qnn_indep_qiskit_71.qasm,MQTBench,71,2,greedy_hdh,5070
qnn_indep_qiskit_71.qasm,MQTBench,71,3,greedy_hdh,6750
qnn_indep_qiskit_71.qasm,MQTBench,71,4,greedy_hdh,7583
qnn_indep_qiskit_72.qasm,MQTBench,72,2,greedy_hdh,5209
qnn_indep_qiskit_72.qasm,MQTBench,72,3,greedy_hdh,6934
qnn_indep_qiskit_72.qasm,MQTBench,72,4,greedy_hdh,7817
qnn_indep_qiskit_73.qasm,MQTBench,73,2,greedy_hdh,5352
qnn_indep_qiskit_73.qasm,MQTBench,73,3,greedy_hdh,7129
qnn_indep_qiskit_73.qasm,MQTBench,73,4,greedy_hdh,8011
qnn_indep_qiskit_74.qasm,MQTBench,74,2,greedy_hdh,5504
qnn_indep_qiskit_74.qasm,MQTBench,74,3,greedy_hdh,7328
qnn_indep_qiskit_74.qasm,MQTBench,74,4,greedy_hdh,8240
qnn_indep_qiskit_75.qasm,MQTBench,75,2,greedy_hdh,5646
qnn_indep_qiskit_75.qasm,MQTBench,75,3,greedy_hdh,7532
qnn_indep_qiskit_75.qasm,MQTBench,75,4,greedy_hdh,8477
qnn_indep_qiskit_76.qasm,MQTBench,76,2,greedy_hdh,5809
qnn_indep_qiskit_76.qasm,MQTBench,76,3,greedy_hdh,7729
qnn_indep_qiskit_76.qasm,MQTBench,76,4,greedy_hdh,8700
qnn_indep_qiskit_77.qasm,MQTBench,77,2,greedy_hdh,5949
qnn_indep_qiskit_77.qasm,MQTBench,77,3,greedy_hdh,7938
qnn_indep_qiskit_77.qasm,MQTBench,77,4,greedy_hdh,8922
qnn_indep_qiskit_78.qasm,MQTBench,78,2,greedy_hdh,6106
qnn_indep_qiskit_78.qasm,MQTBench,78,3,greedy_hdh,8140
qnn_indep_qiskit_78.qasm,MQTBench,78,4,greedy_hdh,9156
qnn_indep_qiskit_79.qasm,MQTBench,79,2,greedy_hdh,6280
qnn_indep_qiskit_79.qasm,MQTBench,79,3,greedy_hdh,8345
qnn_indep_qiskit_79.qasm,MQTBench,79,4,greedy_hdh,9393
qnn_indep_qiskit_80.qasm,MQTBench,80,2,greedy_hdh,6425
qnn_indep_qiskit_80.qasm,MQTBench,80,3,greedy_hdh,8567
qnn_indep_qiskit_80.qasm,MQTBench,80,4,greedy_hdh,9636
qnn_indep_qiskit_81.qasm,MQTBench,81,2,greedy_hdh,6575
qnn_indep_qiskit_81.qasm,MQTBench,81,3,greedy_hdh,8787
qnn_indep_qiskit_81.qasm,MQTBench,81,4,greedy_hdh,9862
qnn_indep_qiskit_82.qasm,MQTBench,82,2,greedy_hdh,6766
qnn_indep_qiskit_82.qasm,MQTBench,82,3,greedy_hdh,8999
qnn_indep_qiskit_82.qasm,MQTBench,82,4,greedy_hdh,10110
qnn_indep_qiskit_83.qasm,MQTBench,83,2,greedy_hdh,6913
qnn_indep_qiskit_83.qasm,MQTBench,83,3,greedy_hdh,9227
qnn_indep_qiskit_83.qasm,MQTBench,83,4,greedy_hdh,10365
qnn_indep_qiskit_84.qasm,MQTBench,84,2,greedy_hdh,7082
qnn_indep_qiskit_84.qasm,MQTBench,84,3,greedy_hdh,9451
qnn_indep_qiskit_84.qasm,MQTBench,84,4,greedy_hdh,10625
qnn_indep_qiskit_85.qasm,MQTBench,85,2,greedy_hdh,7258
qnn_indep_qiskit_85.qasm,MQTBench,85,3,greedy_hdh,9661
qnn_indep_qiskit_85.qasm,MQTBench,85,4,greedy_hdh,10863
qnn_indep_qiskit_86.qasm,MQTBench,86,2,greedy_hdh,7423
qnn_indep_qiskit_86.qasm,MQTBench,86,3,greedy_hdh,9882
qnn_indep_qiskit_86.qasm,MQTBench,86,4,greedy_hdh,11117
qnn_indep_qiskit_87.qasm,MQTBench,87,2,greedy_hdh,7587
qnn_indep_qiskit_87.qasm,MQTBench,87,3,greedy_hdh,10124
qnn_indep_qiskit_87.qasm,MQTBench,87,4,greedy_hdh,11393
qnn_indep_qiskit_88.qasm,MQTBench,88,2,greedy_hdh,7775
qnn_indep_qiskit_88.qasm,MQTBench,88,3,greedy_hdh,10360
qnn_indep_qiskit_88.qasm,MQTBench,88,4,greedy_hdh,11660
qnn_indep_qiskit_89.qasm,MQTBench,89,2,greedy_hdh,7943
qnn_indep_qiskit_89.qasm,MQTBench,89,3,greedy_hdh,10601
qnn_indep_qiskit_89.qasm,MQTBench,89,4,greedy_hdh,11909
qnn_indep_qiskit_90.qasm,MQTBench,90,2,greedy_hdh,8121
qnn_indep_qiskit_90.qasm,MQTBench,90,3,greedy_hdh,10840
qnn_indep_qiskit_90.qasm,MQTBench,90,4,greedy_hdh,12188
qnn_indep_qiskit_91.qasm,MQTBench,91,2,greedy_hdh,8312
qnn_indep_qiskit_91.qasm,MQTBench,91,3,greedy_hdh,11063
qnn_indep_qiskit_91.qasm,MQTBench,91,4,greedy_hdh,12463
qnn_indep_qiskit_92.qasm,MQTBench,92,2,greedy_hdh,8481
qnn_indep_qiskit_92.qasm,MQTBench,92,3,greedy_hdh,11326
qnn_indep_qiskit_92.qasm,MQTBench,92,4,greedy_hdh,12746
qnn_indep_qiskit_93.qasm,MQTBench,93,2,greedy_hdh,8679
qnn_indep_qiskit_93.qasm,MQTBench,93,3,greedy_hdh,11573
qnn_indep_qiskit_93.qasm,MQTBench,93,4,greedy_hdh,13013
qnn_indep_qiskit_94.qasm,MQTBench,94,2,greedy_hdh,8865
qnn_indep_qiskit_94.qasm,MQTBench,94,3,greedy_hdh,11808
qnn_indep_qiskit_94.qasm,MQTBench,94,4,greedy_hdh,13284
qnn_indep_qiskit_95.qasm,MQTBench,95,2,greedy_hdh,9062
qnn_indep_qiskit_95.qasm,MQTBench,95,3,greedy_hdh,12065
qnn_indep_qiskit_95.qasm,MQTBench,95,4,greedy_hdh,13582
qnn_indep_qiskit_96.qasm,MQTBench,96,2,greedy_hdh,9245
qnn_indep_qiskit_96.qasm,MQTBench,96,3,greedy_hdh,12321
qnn_indep_qiskit_96.qasm,MQTBench,96,4,greedy_hdh,13874
qnn_indep_qiskit_97.qasm,MQTBench,97,2,greedy_hdh,9437
qnn_indep_qiskit_97.qasm,MQTBench,97,3,greedy_hdh,12574
qnn_indep_qiskit_97.qasm,MQTBench,97,4,greedy_hdh,14150
qnn_indep_qiskit_98.qasm,MQTBench,98,2,greedy_hdh,9634
qnn_indep_qiskit_98.qasm,MQTBench,98,3,greedy_hdh,12842
qnn_indep_qiskit_98.qasm,MQTBench,98,4,greedy_hdh,14450
qnn_indep_qiskit_99.qasm,MQTBench,99,2,greedy_hdh,9825
qnn_indep_qiskit_99.qasm,MQTBench,99,3,greedy_hdh,13109
qnn_indep_qiskit_99.qasm,MQTBench,99,4,greedy_hdh,14748
qpeexact_indep_qiskit_100.qasm,MQTBench,100,2,greedy_hdh,2529
qpeexact_indep_qiskit_100.qasm,MQTBench,100,3,greedy_hdh,3372
qpeexact_indep_qiskit_100.qasm,MQTBench,100,4,greedy_hdh,3792
qpeexact_indep_qiskit_101.qasm,MQTBench,101,2,greedy_hdh,2574
qpeexact_indep_qiskit_101.qasm,MQTBench,101,3,greedy_hdh,3438
qpeexact_indep_qiskit_101.qasm,MQTBench,101,4,greedy_hdh,3859
qpeexact_indep_qiskit_102.qasm,MQTBench,102,2,greedy_hdh,2628
qpeexact_indep_qiskit_102.qasm,MQTBench,102,3,greedy_hdh,3507
qpeexact_indep_qiskit_102.qasm,MQTBench,102,4,greedy_hdh,3938
qpeexact_indep_qiskit_103.qasm,MQTBench,103,2,greedy_hdh,2675
qpeexact_indep_qiskit_103.qasm,MQTBench,103,3,greedy_hdh,3565
qpeexact_indep_qiskit_103.qasm,MQTBench,103,4,greedy_hdh,4017
qpeexact_indep_qiskit_104.qasm,MQTBench,104,2,greedy_hdh,2731
qpeexact_indep_qiskit_104.qasm,MQTBench,104,3,greedy_hdh,3644
qpeexact_indep_qiskit_104.qasm,MQTBench,104,4,greedy_hdh,4098
qpeexact_indep_qiskit_105.qasm,MQTBench,105,2,greedy_hdh,2780
qpeexact_indep_qiskit_105.qasm,MQTBench,105,3,greedy_hdh,3715
qpeexact_indep_qiskit_105.qasm,MQTBench,105,4,greedy_hdh,4176
qpeexact_indep_qiskit_106.qasm,MQTBench,106,2,greedy_hdh,2837
qpeexact_indep_qiskit_106.qasm,MQTBench,106,3,greedy_hdh,3783
qpeexact_indep_qiskit_106.qasm,MQTBench,106,4,greedy_hdh,4250
qpeexact_indep_qiskit_107.qasm,MQTBench,107,2,greedy_hdh,2893
qpeexact_indep_qiskit_107.qasm,MQTBench,107,3,greedy_hdh,3858
qpeexact_indep_qiskit_107.qasm,MQTBench,107,4,greedy_hdh,4328
qpeexact_indep_qiskit_108.qasm,MQTBench,108,2,greedy_hdh,2941
qpeexact_indep_qiskit_108.qasm,MQTBench,108,3,greedy_hdh,3928
qpeexact_indep_qiskit_108.qasm,MQTBench,108,4,greedy_hdh,4411
qpeexact_indep_qiskit_109.qasm,MQTBench,109,2,greedy_hdh,2998
qpeexact_indep_qiskit_109.qasm,MQTBench,109,3,greedy_hdh,3994
qpeexact_indep_qiskit_109.qasm,MQTBench,109,4,greedy_hdh,4491
qpeexact_indep_qiskit_110.qasm,MQTBench,110,2,greedy_hdh,3053
qpeexact_indep_qiskit_110.qasm,MQTBench,110,3,greedy_hdh,4067
qpeexact_indep_qiskit_110.qasm,MQTBench,110,4,greedy_hdh,4578
qpeexact_indep_qiskit_111.qasm,MQTBench,111,2,greedy_hdh,3113
qpeexact_indep_qiskit_111.qasm,MQTBench,111,3,greedy_hdh,4150
qpeexact_indep_qiskit_111.qasm,MQTBench,111,4,greedy_hdh,4668
qpeexact_indep_qiskit_112.qasm,MQTBench,112,2,greedy_hdh,3168
qpeexact_indep_qiskit_112.qasm,MQTBench,112,3,greedy_hdh,4221
qpeexact_indep_qiskit_112.qasm,MQTBench,112,4,greedy_hdh,4754
qpeexact_indep_qiskit_113.qasm,MQTBench,113,2,greedy_hdh,3210
qpeexact_indep_qiskit_113.qasm,MQTBench,113,3,greedy_hdh,4297
qpeexact_indep_qiskit_113.qasm,MQTBench,113,4,greedy_hdh,4835
qpeexact_indep_qiskit_114.qasm,MQTBench,114,2,greedy_hdh,3280
qpeexact_indep_qiskit_114.qasm,MQTBench,114,3,greedy_hdh,4372
qpeexact_indep_qiskit_114.qasm,MQTBench,114,4,greedy_hdh,4920
qpeexact_indep_qiskit_115.qasm,MQTBench,115,2,greedy_hdh,3329
qpeexact_indep_qiskit_115.qasm,MQTBench,115,3,greedy_hdh,4445
qpeexact_indep_qiskit_115.qasm,MQTBench,115,4,greedy_hdh,5005
qpeexact_indep_qiskit_116.qasm,MQTBench,116,2,greedy_hdh,3397
qpeexact_indep_qiskit_116.qasm,MQTBench,116,3,greedy_hdh,4526
qpeexact_indep_qiskit_116.qasm,MQTBench,116,4,greedy_hdh,5094
qpeexact_indep_qiskit_117.qasm,MQTBench,117,2,greedy_hdh,3450
qpeexact_indep_qiskit_117.qasm,MQTBench,117,3,greedy_hdh,4602
qpeexact_indep_qiskit_117.qasm,MQTBench,117,4,greedy_hdh,5173
qpeexact_indep_qiskit_118.qasm,MQTBench,118,2,greedy_hdh,3509
qpeexact_indep_qiskit_118.qasm,MQTBench,118,3,greedy_hdh,4682
qpeexact_indep_qiskit_118.qasm,MQTBench,118,4,greedy_hdh,5267
qpeexact_indep_qiskit_119.qasm,MQTBench,119,2,greedy_hdh,3568
qpeexact_indep_qiskit_119.qasm,MQTBench,119,3,greedy_hdh,4760
qpeexact_indep_qiskit_119.qasm,MQTBench,119,4,greedy_hdh,5359
qpeexact_indep_qiskit_120.qasm,MQTBench,120,2,greedy_hdh,3626
qpeexact_indep_qiskit_120.qasm,MQTBench,120,3,greedy_hdh,4842
qpeexact_indep_qiskit_120.qasm,MQTBench,120,4,greedy_hdh,5447
qpeexact_indep_qiskit_121.qasm,MQTBench,121,2,greedy_hdh,3682
qpeexact_indep_qiskit_121.qasm,MQTBench,121,3,greedy_hdh,4916
qpeexact_indep_qiskit_121.qasm,MQTBench,121,4,greedy_hdh,5535
qpeexact_indep_qiskit_122.qasm,MQTBench,122,2,greedy_hdh,3745
qpeexact_indep_qiskit_122.qasm,MQTBench,122,3,greedy_hdh,5001
qpeexact_indep_qiskit_122.qasm,MQTBench,122,4,greedy_hdh,5620
qpeexact_indep_qiskit_123.qasm,MQTBench,123,2,greedy_hdh,3803
qpeexact_indep_qiskit_123.qasm,MQTBench,123,3,greedy_hdh,5086
qpeexact_indep_qiskit_123.qasm,MQTBench,123,4,greedy_hdh,5712
qpeexact_indep_qiskit_124.qasm,MQTBench,124,2,greedy_hdh,3872
qpeexact_indep_qiskit_124.qasm,MQTBench,124,3,greedy_hdh,5170
qpeexact_indep_qiskit_124.qasm,MQTBench,124,4,greedy_hdh,5819
qpeexact_indep_qiskit_125.qasm,MQTBench,125,2,greedy_hdh,3930
qpeexact_indep_qiskit_125.qasm,MQTBench,125,3,greedy_hdh,5248
qpeexact_indep_qiskit_125.qasm,MQTBench,125,4,greedy_hdh,5903
qpeexact_indep_qiskit_126.qasm,MQTBench,126,2,greedy_hdh,3997
qpeexact_indep_qiskit_126.qasm,MQTBench,126,3,greedy_hdh,5336
qpeexact_indep_qiskit_126.qasm,MQTBench,126,4,greedy_hdh,6001
qpeexact_indep_qiskit_127.qasm,MQTBench,127,2,greedy_hdh,4067
qpeexact_indep_qiskit_127.qasm,MQTBench,127,3,greedy_hdh,5413
qpeexact_indep_qiskit_127.qasm,MQTBench,127,4,greedy_hdh,6096
qpeexact_indep_qiskit_128.qasm,MQTBench,128,2,greedy_hdh,4129
qpeexact_indep_qiskit_128.qasm,MQTBench,128,3,greedy_hdh,5500
qpeexact_indep_qiskit_128.qasm,MQTBench,128,4,greedy_hdh,6188
qpeexact_indep_qiskit_129.qasm,MQTBench,129,2,greedy_hdh,4194
qpeexact_indep_qiskit_129.qasm,MQTBench,129,3,greedy_hdh,5595
qpeexact_indep_qiskit_129.qasm,MQTBench,129,4,greedy_hdh,6283
qpeexact_indep_qiskit_130.qasm,MQTBench,130,2,greedy_hdh,4255
qpeexact_indep_qiskit_130.qasm,MQTBench,130,3,greedy_hdh,5675
qpeexact_indep_qiskit_130.qasm,MQTBench,130,4,greedy_hdh,6388
qpeexact_indep_qiskit_21.qasm,MQTBench,21,2,greedy_hdh,115
qpeexact_indep_qiskit_21.qasm,MQTBench,21,3,greedy_hdh,156
qpeexact_indep_qiskit_21.qasm,MQTBench,21,4,greedy_hdh,172
qpeexact_indep_qiskit_22.qasm,MQTBench,22,2,greedy_hdh,127
qpeexact_indep_qiskit_22.qasm,MQTBench,22,3,greedy_hdh,167
qpeexact_indep_qiskit_22.qasm,MQTBench,22,4,greedy_hdh,190
qpeexact_indep_qiskit_23.qasm,MQTBench,23,2,greedy_hdh,140
qpeexact_indep_qiskit_23.qasm,MQTBench,23,3,greedy_hdh,183
qpeexact_indep_qiskit_23.qasm,MQTBench,23,4,greedy_hdh,202
qpeexact_indep_qiskit_24.qasm,MQTBench,24,2,greedy_hdh,145
qpeexact_indep_qiskit_24.qasm,MQTBench,24,3,greedy_hdh,199
qpeexact_indep_qiskit_24.qasm,MQTBench,24,4,greedy_hdh,222
qpeexact_indep_qiskit_25.qasm,MQTBench,25,2,greedy_hdh,160
qpeexact_indep_qiskit_25.qasm,MQTBench,25,3,greedy_hdh,216
qpeexact_indep_qiskit_25.qasm,MQTBench,25,4,greedy_hdh,240
qpeexact_indep_qiskit_26.qasm,MQTBench,26,2,greedy_hdh,173
qpeexact_indep_qiskit_26.qasm,MQTBench,26,3,greedy_hdh,236
qpeexact_indep_qiskit_26.qasm,MQTBench,26,4,greedy_hdh,261
qpeexact_indep_qiskit_27.qasm,MQTBench,27,2,greedy_hdh,187
qpeexact_indep_qiskit_27.qasm,MQTBench,27,3,greedy_hdh,251
qpeexact_indep_qiskit_27.qasm,MQTBench,27,4,greedy_hdh,282
qpeexact_indep_qiskit_28.qasm,MQTBench,28,2,greedy_hdh,198
qpeexact_indep_qiskit_28.qasm,MQTBench,28,3,greedy_hdh,268
qpeexact_indep_qiskit_28.qasm,MQTBench,28,4,greedy_hdh,303
qpeexact_indep_qiskit_29.qasm,MQTBench,29,2,greedy_hdh,214
qpeexact_indep_qiskit_29.qasm,MQTBench,29,3,greedy_hdh,288
qpeexact_indep_qiskit_29.qasm,MQTBench,29,4,greedy_hdh,322
qpeexact_indep_qiskit_30.qasm,MQTBench,30,2,greedy_hdh,231
qpeexact_indep_qiskit_30.qasm,MQTBench,30,3,greedy_hdh,311
qpeexact_indep_qiskit_30.qasm,MQTBench,30,4,greedy_hdh,344
qpeexact_indep_qiskit_31.qasm,MQTBench,31,2,greedy_hdh,248
qpeexact_indep_qiskit_31.qasm,MQTBench,31,3,greedy_hdh,329
qpeexact_indep_qiskit_31.qasm,MQTBench,31,4,greedy_hdh,369
qpeexact_indep_qiskit_32.qasm,MQTBench,32,2,greedy_hdh,261
qpeexact_indep_qiskit_32.qasm,MQTBench,32,3,greedy_hdh,352
qpeexact_indep_qiskit_32.qasm,MQTBench,32,4,greedy_hdh,397
qpeexact_indep_qiskit_33.qasm,MQTBench,33,2,greedy_hdh,279
qpeexact_indep_qiskit_33.qasm,MQTBench,33,3,greedy_hdh,376
qpeexact_indep_qiskit_33.qasm,MQTBench,33,4,greedy_hdh,420
qpeexact_indep_qiskit_34.qasm,MQTBench,34,2,greedy_hdh,297
qpeexact_indep_qiskit_34.qasm,MQTBench,34,3,greedy_hdh,394
qpeexact_indep_qiskit_34.qasm,MQTBench,34,4,greedy_hdh,445
qpeexact_indep_qiskit_35.qasm,MQTBench,35,2,greedy_hdh,310
qpeexact_indep_qiskit_35.qasm,MQTBench,35,3,greedy_hdh,421
qpeexact_indep_qiskit_35.qasm,MQTBench,35,4,greedy_hdh,475
qpeexact_indep_qiskit_36.qasm,MQTBench,36,2,greedy_hdh,335
qpeexact_indep_qiskit_36.qasm,MQTBench,36,3,greedy_hdh,441
qpeexact_indep_qiskit_36.qasm,MQTBench,36,4,greedy_hdh,499
qpeexact_indep_qiskit_37.qasm,MQTBench,37,2,greedy_hdh,347
qpeexact_indep_qiskit_37.qasm,MQTBench,37,3,greedy_hdh,470
qpeexact_indep_qiskit_37.qasm,MQTBench,37,4,greedy_hdh,522
qpeexact_indep_qiskit_38.qasm,MQTBench,38,2,greedy_hdh,369
qpeexact_indep_qiskit_38.qasm,MQTBench,38,3,greedy_hdh,492
qpeexact_indep_qiskit_38.qasm,MQTBench,38,4,greedy_hdh,555
qpeexact_indep_qiskit_39.qasm,MQTBench,39,2,greedy_hdh,390
qpeexact_indep_qiskit_39.qasm,MQTBench,39,3,greedy_hdh,521
qpeexact_indep_qiskit_39.qasm,MQTBench,39,4,greedy_hdh,586
qpeexact_indep_qiskit_40.qasm,MQTBench,40,2,greedy_hdh,407
qpeexact_indep_qiskit_40.qasm,MQTBench,40,3,greedy_hdh,544
qpeexact_indep_qiskit_40.qasm,MQTBench,40,4,greedy_hdh,615
qpeexact_indep_qiskit_41.qasm,MQTBench,41,2,greedy_hdh,431
qpeexact_indep_qiskit_41.qasm,MQTBench,41,3,greedy_hdh,576
qpeexact_indep_qiskit_41.qasm,MQTBench,41,4,greedy_hdh,641
qpeexact_indep_qiskit_42.qasm,MQTBench,42,2,greedy_hdh,450
qpeexact_indep_qiskit_42.qasm,MQTBench,42,3,greedy_hdh,602
qpeexact_indep_qiskit_42.qasm,MQTBench,42,4,greedy_hdh,673
qpeexact_indep_qiskit_43.qasm,MQTBench,43,2,greedy_hdh,477
qpeexact_indep_qiskit_43.qasm,MQTBench,43,3,greedy_hdh,630
qpeexact_indep_qiskit_43.qasm,MQTBench,43,4,greedy_hdh,710
qpeexact_indep_qiskit_44.qasm,MQTBench,44,2,greedy_hdh,494
qpeexact_indep_qiskit_44.qasm,MQTBench,44,3,greedy_hdh,662
qpeexact_indep_qiskit_44.qasm,MQTBench,44,4,greedy_hdh,740
qpeexact_indep_qiskit_45.qasm,MQTBench,45,2,greedy_hdh,519
qpeexact_indep_qiskit_45.qasm,MQTBench,45,3,greedy_hdh,690
qpeexact_indep_qiskit_45.qasm,MQTBench,45,4,greedy_hdh,774
qpeexact_indep_qiskit_46.qasm,MQTBench,46,2,greedy_hdh,541
qpeexact_indep_qiskit_46.qasm,MQTBench,46,3,greedy_hdh,713
qpeexact_indep_qiskit_46.qasm,MQTBench,46,4,greedy_hdh,809
qpeexact_indep_qiskit_47.qasm,MQTBench,47,2,greedy_hdh,561
qpeexact_indep_qiskit_47.qasm,MQTBench,47,3,greedy_hdh,752
qpeexact_indep_qiskit_47.qasm,MQTBench,47,4,greedy_hdh,844
qpeexact_indep_qiskit_48.qasm,MQTBench,48,2,greedy_hdh,586
qpeexact_indep_qiskit_48.qasm,MQTBench,48,3,greedy_hdh,782
qpeexact_indep_qiskit_48.qasm,MQTBench,48,4,greedy_hdh,879
qpeexact_indep_qiskit_49.qasm,MQTBench,49,2,greedy_hdh,616
qpeexact_indep_qiskit_49.qasm,MQTBench,49,3,greedy_hdh,812
qpeexact_indep_qiskit_49.qasm,MQTBench,49,4,greedy_hdh,916
qpeexact_indep_qiskit_50.qasm,MQTBench,50,2,greedy_hdh,637
qpeexact_indep_qiskit_50.qasm,MQTBench,50,3,greedy_hdh,848
qpeexact_indep_qiskit_50.qasm,MQTBench,50,4,greedy_hdh,957
qpeexact_indep_qiskit_51.qasm,MQTBench,51,2,greedy_hdh,666
qpeexact_indep_qiskit_51.qasm,MQTBench,51,3,greedy_hdh,885
qpeexact_indep_qiskit_51.qasm,MQTBench,51,4,greedy_hdh,992
qpeexact_indep_qiskit_52.qasm,MQTBench,52,2,greedy_hdh,693
qpeexact_indep_qiskit_52.qasm,MQTBench,52,3,greedy_hdh,918
qpeexact_indep_qiskit_52.qasm,MQTBench,52,4,greedy_hdh,1034
qpeexact_indep_qiskit_53.qasm,MQTBench,53,2,greedy_hdh,715
qpeexact_indep_qiskit_53.qasm,MQTBench,53,3,greedy_hdh,957
qpeexact_indep_qiskit_53.qasm,MQTBench,53,4,greedy_hdh,1070
qpeexact_indep_qiskit_54.qasm,MQTBench,54,2,greedy_hdh,743
qpeexact_indep_qiskit_54.qasm,MQTBench,54,3,greedy_hdh,988
qpeexact_indep_qiskit_54.qasm,MQTBench,54,4,greedy_hdh,1113
qpeexact_indep_qiskit_55.qasm,MQTBench,55,2,greedy_hdh,772
qpeexact_indep_qiskit_55.qasm,MQTBench,55,3,greedy_hdh,1024
